WarpMax,Die_SY_Max,B_Avg_Peel,B_Tip_SEQV,T_Tip_Strain,T_Tip_Peel,T_Tip_SEQV
-0.0977002533,-69.19701903,-0.012264317271,21.88130463,0.0015830778078,-27.47694024,29.525417280000003
-0.08231621012130551,-49.39215190520868,-0.008334597293779299,17.65580798245409,0.0011180703184248749,-18.875915166343905,19.43508406595993
-0.07726657022754528,-41.57147451276586,-0.007331274560700714,15.633262475151083,0.0009573550518895319,-14.960961798361227,15.285070228973291
-0.07089290473726503,-30.15211599038314,-0.00625010493040242,12.546978067063021,0.000782548886434391,-8.96463123098026,9.759661211896079
-0.07007729556875522,-28.222903859348914,-0.006037160130366686,12.011591485911937,0.0007930792999293731,-7.90605402338577,9.49918410213844
-0.06642660994578443,-19.518720929312604,-0.005105682033787525,9.78471932456344,0.0008196155811607275,-3.23013795511177,8.607001852205384
-0.06597053186612342,-18.023846777718283,-0.0049703342202061605,9.398243925330176,0.000844066269535192,-2.430028889069951,8.97630989356728
-0.06398826121850372,-11.356717926388148,-0.0046526333792934515,7.82506378244111,0.0009422075439237396,1.1581223325472036,11.211402790423623
-0.06375794295306449,-10.213803323006847,-0.004148414890693573,7.549817740713482,0.000970032783858393,1.7543851000696575,11.611531300376043
-0.06280043502149324,-5.093561882958431,-0.0038853994020196323,6.451297903614816,0.0010769616377020743,4.4962871086731635,14.043855769873122
-0.06271266219478835,-4.195974228322464,-0.0035674561023516737,6.257522700281344,0.0011055756116181636,4.9364651610755,14.361884767528798
-0.06237907607142383,-0.2320817596375418,-0.00337383438117919,5.498421166395451,0.001207302595338869,7.034272159795994,16.422955334973704
-0.06237917690278409,0.4765958485708998,-0.003167327355867383,5.3644056811351,0.0012359131533162646,7.35575074744395,16.650086494173205
-0.062415607797946956,3.57160404871202,-0.003033294763993047,4.8471751451888565,0.001329102730705981,8.966481286992822,18.297831744939067
-0.06246772397966118,4.134246672507601,-0.002894178850372187,4.756802138689732,0.001356994258927813,9.197920710685896,18.446863214017117
-0.0627127477673736,6.571215971550376,-0.002804311362443251,4.411678035155259,0.0014397925858049374,10.439997822555927,19.737885377306345
-0.06279344143411592,7.020269366617489,-0.0027066903467969075,4.352910202866862,0.001466415826190121,10.60311158723915,19.82467628781386
-0.06314505938709641,8.954295605145827,-0.0026471027706339444,4.129529468297454,0.0015384925982067446,11.564892912031302,20.827791342830135
-0.06323918270344182,9.314347496368823,-0.002575568799543719,4.093288443149124,0.001563607875883898,11.676079765491236,20.866571422617696
-0.06363393968319529,10.860239541609767,-0.002535699256155789,3.9548166350964946,0.0016258774732135393,12.423385337829716,21.642543124106844
-0.06373189656872015,11.15001654118197,-0.002480944137211728,3.9342619453330974,0.0016494506867641779,12.49504904490025,21.644973517515027
-0.06413137584581832,12.393481136619364,-0.0024533962292581676,3.853689256634725,0.0017032680329930761,13.07707263866945,22.24304764721369
-0.06422728071926946,12.627343606672792,-0.0024097096121905217,3.84375619742379,0.0017253577788371745,13.118630339441571,22.218354062252505
-0.06460925955292188,13.632973751058431,-0.00238956717745048,3.801555703447287,0.0017720640670783223,13.572368062035476,22.677249778865608
-0.06469969055020167,13.822025183962438,-0.002353385171209583,3.798599599910059,0.0017927620420594283,13.59100828616319,22.632622928951168
-0.06505231599493873,14.639001020391486,-0.0023375194223241485,3.7810217408378968,0.0018335278920645452,13.944496101806346,22.982465814765025
-0.06513546875935493,14.791903778847246,-0.00230658468337187,3.7825003780643995,0.0018529319700100293,13.945736670712439,22.923473922416946
-0.06545341968969853,15.45805532509182,-0.0022930672517954553,3.780149909657304,0.001888731561026081,14.220403390179467,23.18766669732471
-0.06552853421734008,15.581627363903591,-0.0022659412179173665,3.7843374345652343,0.0019069360443283976,14.208504973711603,23.11860960169032
-0.06581050214211887,16.12635683095743,-0.0022536384496365277,3.7909704823230808,0.0019385650744446789,14.420871326291318,23.315375981343905
-0.06587747539385297,16.226011219165695,-0.002229366051529032,3.7967216727275463,0.001955657067302329,14.399141794208264,23.23957063283264
-0.06612451936446335,16.67238916320075,-0.00221765218458581,3.8082898007466617,0.0019837625491050627,14.562057087176544,23.383167341397748
-0.06618361712104834,16.752463268548,-0.0021956785616242865,3.814842001236687,0.0019998219299492406,14.533081239865192,23.303176817570534
-0.06639800595323402,17.118765634120617,-0.0021844335790393576,3.828722839127129,0.0020249324747580425,14.656641220254592,23.404843617355596
-0.0664496886726064,17.18276190106177,-0.002164497289558535,3.8355622724441565,0.0020400325550299085,14.622450590159849,23.322652063396077
-0.06663422757490957,17.483588571752506,-0.0021540689430254176,3.8500497115775465,0.0020625829654955263,14.714652127037981,23.391307313335144
