WarpMax,Die_SY_Max,B_Avg_Peel,B_Tip_SEQV,T_Tip_Strain,T_Tip_Peel,T_Tip_SEQV
-0.08171208469800001,-74.53678662,0.013305959028,25.04133765,0.0017567751041999999,-30.095216280000002,31.880780729999998
-0.07036259885912355,-55.53957984941569,0.009632229451096494,20.676346651352254,0.0012922579810168615,-21.598323239849748,22.21370573993322
-0.06655723512842779,-47.83452381469533,0.007984545541891078,18.724093928308847,0.0011185603498499162,-17.736864185002087,18.05249098830426
-0.061599693791021995,-36.3002192460601,0.005058492239342329,15.83621455516903,0.0008834005265714548,-11.817058829822203,12.04194413431052
-0.06090047116884128,-34.28206481820577,0.004737045205863782,15.320918731330968,0.0008772956253986018,-10.743235139286439,11.261714171010102
-0.05776956732228581,-25.17149326522913,0.002724629829968577,13.252082791958264,0.0008140835351154478,-6.054869144515943,7.944994317481303
-0.05731863051163898,-23.545659321469532,0.0023987526646360577,12.874178713725376,0.0008287743777276185,-5.225012671926713,7.977755875661896
-0.055353560331025294,-16.323242269447412,0.0006901363848772864,11.408269371768782,0.0008811411284930484,-1.5530463688000418,8.468504532745241
-0.0550659384581687,-15.034553736904007,0.0008511199729680729,11.132602107310518,0.0009040716793185325,-0.9186156718906932,8.780635130957053
-0.05385422603728135,-9.298450383708682,-0.0003430549234177234,10.099904599209516,0.0009936568732543574,1.951529944948122,10.72828082841611
-0.05367561054466778,-8.25267764214541,-0.0002652597809867454,9.897971267839733,0.0010189635480815484,2.4334607319858925,11.033025639145242
-0.0529516474860407,-3.672033192501836,-0.0011187780439723119,9.172803409249582,0.0011125726363266236,4.680791738671703,12.97234220797788
-0.05284525500387909,-2.8206667945631314,-0.0010862159332087193,9.02467253949904,0.0011381274804781428,5.043814422086646,13.216382368012939
-0.05243511561758151,0.8569958096679716,-0.001707995863665939,8.51690370860384,0.0012257932504054884,6.808520732303464,14.884999756204508
-0.05237607259818556,1.552133472089242,-0.00169927058689892,8.407896986608723,0.0012508079761867615,7.0788482526410705,15.063062747923624
-0.05216527836429078,4.519324303430259,-0.002159524238814691,8.053371737151085,0.001329977316436565,8.468482032342571,16.434272390037144
-0.05213677253211962,5.088278359730135,-0.002162762173181269,7.972741564821285,0.00135410522357851,8.666450187817238,16.55365726872496
-0.052050062241032306,7.492506935555134,-0.0025080532537492487,7.7258705060760855,0.0014244843903364608,9.763143829467445,17.658234814184475
-0.05204077941265956,7.959018842217945,-0.0025167316729366273,7.665779739462146,0.0014475492789650082,9.904541392600168,17.728934872222034
-0.05202894711531299,9.91415040715818,-0.0027787355301740484,7.494209080771326,0.00150962405534414,10.771164278368948,18.609098121097663
-0.052031330075090365,10.297092963410684,-0.00278932167252015,7.448969165224208,0.001531539615533101,10.868293565342654,18.640724511373122
