Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.847443, -9.606022304E-02, -34.3631602, -5.23631419, 36.9096419, 2.034048416E-03, 1.5173251E-02, -2.62934594, -10.3072724, -1.54737772, 26.9943125, 2.044053401E-03, -5.49920525E-02, -2.78203673, 60.282856, -78.8137745
0.2, 119.600403, -9.407338764E-02, -33.5424698, -4.91200463, 35.8789157, 1.989913017E-03, 1.57773702E-02, -2.55887954, -10.1524105, -1.52965387, 26.6634883, 2.021659744E-03, -5.292941212E-02, -2.71471919, 59.1870637, -76.4721747
0.35, 117.354782, -8.913074955E-02, -30.7707147, -3.88910974, 32.482176, 1.826634685E-03, 1.574639972E-02, -2.31190472, -9.68840803, -1.41413136, 25.3890946, 1.934063879E-03, -4.713314418E-02, -2.47499138, 55.9333477, -69.7909952
0.575, 105.454094, -7.9030306E-02, -22.2583214, -1.07936068, 22.6700421, 1.351732719E-03, 1.062108765E-02, -1.56043072, -8.28747442, -0.924747163, 20.8110891, 1.620645475E-03, -3.523462515E-02, -1.73136225, 47.5908794, -53.0065857
0.9125, 105.454094, -7.902810314E-02, -22.1768182, -1.12815078, 22.603706, 1.367625632E-03, 1.073095251E-02, -1.56071373, -8.22910355, -0.913894533, 20.7503158, 1.620084618E-03, -3.525586387E-02, -1.73041538, 47.592833, -52.9862198
1.4125, 91.8396072, -7.160193317E-02, -13.8298214, 1.42574741, 14.2157903, 1.037701459E-03, 3.343140514E-03, -0.851587523, -6.8199325, -0.374219499, 16.0328222, 1.304516339E-03, -2.677389481E-02, -1.02044674, 40.1487293, -38.1109588
1.9125, 91.8396072, -7.159747795E-02, -13.7769933, 1.34048654, 14.128058, 1.048853373E-03, 3.186838657E-03, -0.852935199, -6.75463983, -0.361111039, 15.9662338, 1.303458996E-03, -2.659472381E-02, -1.01942597, 40.1539783, -38.1175268
2.4125, 79.823494, -6.719513554E-02, -7.04892988, 3.32370705, 10.2781362, 9.742001753E-04, -2.634321364E-03, -0.307334702, -5.49575036, 1.61193894E-02, 12.3669697, 1.057054732E-03, -2.041789548E-02, -0.469534045, 34.2643595, -26.4317327
2.9125, 79.823494, -6.718937587E-02, -7.04873296, 3.23172103, 10.1156259, 9.788465273E-04, -2.72078797E-03, -0.30914591, -5.44911364, 2.740294937E-02, 12.3194891, 1.056002438E-03, -2.027927919E-02, -0.468687398, 34.2714853, -26.4528776
3.4125, 69.7892838, -6.470665018E-02, -1.72505123, 4.76046015, 11.5788185, 1.05706395E-03, -7.100954187E-03, 0.102484826, -4.36973098, 0.282120156, 9.64376842, 8.69541924E-04, -1.627645398E-02, -5.171604104E-02, 29.6235113, -17.2550389
3.9125, 69.7892838, -6.469866348E-02, -1.76453746, 4.66455742, 11.350845, 1.061534562E-03, -7.431486499E-03, 0.10013623, -4.33746627, 0.292010661, 9.61199869, 8.686249325E-04, -1.563939144E-02, -5.110659744E-02, 29.6325607, -17.3112463
4.4125, 61.5801964, -6.34296089E-02, 2.42507936, 5.84220055, 14.4451432, 1.182444683E-03, -1.102248932E-02, 0.408721495, -3.43019345, 0.460568625, 7.64201185, 7.323899381E-04, -1.270514651E-02, 0.263037576, 25.9526587, -10.0625512
4.9125, 61.5801964, -6.34207056E-02, 2.35689182, 5.74562592, 14.2018619, 1.188641494E-03, -1.118429649E-02, 0.406324386, -3.40990635, 0.469736272, 7.62227932, 7.319399102E-04, -1.230055148E-02, 0.263622952, 25.962533, -10.1160157
5.4125, 54.9026566, -6.291666753E-02, 5.65524403, 6.65495816, 17.1952145, 1.315293977E-03, -1.410336685E-02, 0.637818624, -2.65346838, 0.578633378, 6.17985709, 6.37492598E-04, -1.0190068E-02, 0.500465618, 23.0311861, -4.36430637
5.9125, 54.9026566, -6.29074261E-02, 5.56672814, 6.55931654, 16.9475344, 1.323628107E-03, -1.418292131E-02, 0.635411474, -2.64236752, 0.587147278, 6.16989558, 6.377031262E-04, -9.922984402E-03, 0.500999331, 23.0413752, -4.4169665
6.4125, 49.4655952, -6.287735266E-02, 8.17184668, 7.26394974, 19.5092725, 1.44816634E-03, -1.655301727E-02, 0.809800501, -2.01312226, 0.655170518, 5.11965832, 5.739143416E-04, -8.42114461E-03, 0.680362628, 20.6891198, 0.181695267
6.9125, 49.4655952, -6.28681184E-02, 8.06938296, 7.17040348, 19.2616675, 1.45884313E-03, -1.659029893E-02, 0.807418108, -2.00911504, 0.663127924, 5.11739245, 5.746862885E-04, -8.236820411E-03, 0.680834172, 20.699297, 0.129242261
