Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.851776, -9.083004809E-02, -34.7165436, -4.80118781, 36.7582405, 2.026285657E-03, 5.878049169E-02, -2.84949212, -8.28469025, -3.28589392, 29.0420641, 2.19559623E-03, 1.513324078E-02, -2.94400915, 58.8799586, -83.634131
0.2, 119.618797, -8.892626932E-02, -33.8617877, -4.52073263, 35.7439122, 1.982223736E-03, 5.781887311E-02, -2.77326575, -8.20164087, -3.21918611, 28.5725436, 2.167334393E-03, 1.504130015E-02, -2.87218784, 57.91189, -81.2425619
0.35, 117.525528, -8.419413427E-02, -31.0574979, -3.65039609, 32.4698577, 1.823479752E-03, 5.360902932E-02, -2.51702624, -7.94009157, -2.9852956, 27.0226316, 2.066253622E-03, 1.435242403E-02, -2.62808836, 55.0399871, -74.4342739
0.575, 106.367607, -7.488103627E-02, -22.7521138, -1.32150241, 23.1848451, 1.370077877E-03, 3.955459594E-02, -1.77560413, -6.95625163, -2.32801935, 22.4248991, 1.750418501E-03, 1.033037973E-02, -1.9104252, 47.6137748, -57.2810389
0.9125, 106.367607, -7.487901034E-02, -22.6724585, -1.36218192, 23.1182029, 1.386603952E-03, 3.936577457E-02, -1.77592809, -6.89434147, -2.31219853, 22.350047, 1.752233548E-03, 1.048455427E-02, -1.90949104, 47.614943, -57.2688575
1.4125, 93.4451065, -6.831295766E-02, -14.6151095, 0.7363683, 14.8452221, 1.048292272E-03, 2.557029716E-02, -1.09085078, -5.77407584, -1.70424282, 17.9713217, 1.452089462E-03, 5.505906687E-03, -1.23947712, 40.8854685, -41.8743353
1.9125, 93.4451065, -6.83083774E-02, -14.5640675, 0.664357574, 14.7786073, 1.061077193E-03, 2.539094077E-02, -1.09225109, -5.7039075, -1.68296453, 17.8823209, 1.45335221E-03, 5.677211402E-03, -1.23838628, 40.8903017, -41.8775637
2.4125, 81.8593674, -6.432553066E-02, -7.96636852, 2.3258692, 9.55209058, 9.33009426E-04, 1.454999918E-02, -0.557719038, -4.65303654, -1.25968203, 14.5464933, 1.220704624E-03, 1.899448048E-03, -0.712576312, 35.4690685, -29.5554406
2.9125, 81.8593674, -6.431977321E-02, -7.96801681, 2.24694568, 9.45533884, 9.379287495E-04, 1.445763587E-02, -0.55971438, -4.60145175, -1.23993713, 14.4759914, 1.220924467E-03, 2.013533558E-03, -0.711685477, 35.4761887, -29.5732087
3.4125, 72.0115967, -6.196487635E-02, -2.64282362, 3.558405, 9.16354459, 9.787269115E-04, 6.297617794E-03, -0.148088933, -3.67259872, -0.947152138, 11.9644955, 1.043661808E-03, -1.429464564E-03, -0.305017318, 31.1149492, -19.6702186
3.9125, 72.0115967, -6.195712635E-02, -2.68550536, 3.47506941, 8.97057998, 9.820539257E-04, 5.947248019E-03, -0.150739064, -3.63576429, -0.928693887, 11.909758, 1.043136986E-03, -7.944385009E-04, -0.304452154, 31.1240873, -19.7252549
4.4125, 63.8051987, -6.063770483E-02, 1.59475636, 4.51067044, 11.5762152, 1.089119501E-03, -4.898435134E-04, 0.165375599, -2.83522125, -0.727331146, 10.0283718, 9.09840697E-04, -3.391697714E-03, 9.125696222E-03, 27.6040907, -11.7549425
4.9125, 63.8051987, -6.062910214E-02, 1.52207922, 4.42576087, 11.355101, 1.093708555E-03, -6.826859444E-04, 0.162585244, -2.81067768, -0.709520976, 9.98488646, 9.087349856E-04, -2.978183175E-03, 9.665790798E-03, 27.6143847, -11.808785
5.4125, 57.0084877, -5.996716435E-02, 4.96477514, 5.24573938, 14.2209431, 1.215854058E-03, -5.765858364E-03, 0.406286102, -2.12912474, -0.571354261, 8.57823756, 8.107513475E-04, -4.972235504E-03, 0.252390057, 24.7584124, -5.35574917
5.9125, 57.0084877, -5.995824241E-02, 4.87026, 5.16080979, 13.9905133, 1.222333053E-03, -5.874765809E-03, 0.403424777, -2.1142459, -0.554221344, 8.54388349, 8.093472155E-04, -4.696509462E-03, 0.252877876, 24.7692852, -5.40970624
6.4125, 51.3809319, -5.970837849E-02, 7.64672498, 5.81216608, 16.570658, 1.342454534E-03, -9.908033569E-03, 0.59256129, -1.5375348, -0.459454708, 7.49475, 7.427775802E-04, -6.250099777E-03, 0.442056661, 22.4385204, -0.15320857
6.9125, 51.3809319, -5.969946623E-02, 7.53675945, 5.72838365, 16.3368412, 1.350851232E-03, -9.969864974E-03, 0.589685121, -1.53029119, -0.442994861, 7.4676571, 7.41667569E-04, -6.061482273E-03, 0.442480989, 22.4495811, -0.207570085
7.4125, 46.7113457, -5.970128478E-02, 9.78336927, 6.24738913, 18.5356438, 1.463702473E-03, -1.319039614E-02, 0.737649961, -1.04391777, -0.377847397, 6.68887246, 7.02619625E-04, -7.286722228E-03, 0.591154723, 20.5365224, 4.09896729
7.9125, 46.7113457, -5.96925886E-02, 9.6629404, 6.16561079, 18.301927, 1.473857024E-03, -1.322485725E-02, 0.734802049, -1.04270518, -0.362054033, 6.66746797, 7.021533021E-04, -7.154308074E-03, 0.591512848, 20.5475116, 4.04437014
8.4125, 42.8248749, -5.984137931E-02, 11.486729, 6.58019818, 20.1359742, 1.57758358E-03, -1.581397178E-02, 0.851530663, -0.633375157, -0.316994887, 6.09382054, 6.795332256E-04, -8.130443647E-03, 0.709381696, 18.9689856, 7.59100047
8.9125, 42.8248749, -5.983302758E-02, 11.3597203, 6.50103692, 19.9049162, 1.589220233E-03, -1.583210184E-02, 0.848742929, -0.636907474, -0.301866261, 6.07682205, 6.794698326E-04, -8.035079986E-03, 0.709675316, 18.9797306, 7.53651431
9.4125, 39.579895, -6.006095019E-02, 12.8444275, 6.83277498, 21.419965, 1.683154967E-03, -1.792764678E-02, 0.941590244, -0.292964466, -0.270343681, 5.65856616, 6.664219634E-04, -8.819432528E-03, 0.80393386, 17.6710987, 10.4706344
9.9125, 39.579895, -6.005301941E-02, 12.7138563, 6.75665594, 21.1935414, 1.695939434E-03, -1.79358272E-02, 0.938885609, -0.300201674, -0.255882143, 5.64495286, 6.666120041E-04, -8.74901456E-03, 0.804166888, 17.6814861, 10.4166478
10.4125, 36.8623886, -6.031674983E-02, 13.9251561, 7.02228768, 22.4388226, 1.780149691E-03, -1.964269195E-02, 1.01331234, -1.162440491E-02, -0.233420111, 5.34333581, 6.599134508E-04, -9.383851257E-03, 0.880165017, 16.5921533, 12.8534856
10.9125, 36.8623886, -6.030928121E-02, 13.7933576, 6.94948853, 22.2185467, 1.793751847E-03, -1.964470753E-02, 1.01070666, -2.17210724E-02, -0.219629277, 5.33231129, 6.602838944E-04, -9.330572592E-03, 0.88034235, 16.6021142, 12.8003615
11.4125, 34.580513, -6.058178499E-02, 14.7830249, 7.16209908, 23.2388524, 1.86880111E-03, -2.104310371E-02, 1.07079151, 0.220030588, -0.203190529, 5.11690032, 6.579173206E-04, -9.847584231E-03, 0.942081393, 15.6921557, 14.8307904
11.9125, 34.580513, -6.057479554E-02, 14.6517937, 7.09278557, 23.0258505, 1.882931767E-03, -2.104124686E-02, 1.06829518, 0.20776327, -0.190072521, 5.10785595, 6.584273551E-04, -9.80629545E-03, 0.942208283, 15.7016498, 14.7788414
12.4125, 32.6599655, -6.083981103E-02, 15.4609177, 7.26267555, 23.859622, 1.949640227E-03, -2.219290247E-02, 1.11710871, 0.409937656, -0.177610973, 4.95503299, 6.589465342E-04, -1.022957812E-02, 0.992704581, 14.9392828, 16.4751632
12.9125, 32.6599655, -6.083330123E-02, 15.3316225, 7.19692603, 23.6547004, 1.964061099E-03, -2.218858106E-02, 1.11472798, 0.396061543, -0.165164769, 4.94751252, 6.595710529E-04, -1.019683006E-02, 0.992786275, 14.9482889, 16.4246427
13.4125, 31.0403309, -6.108162819E-02, 15.9930448, 7.33226349, 24.3341543, 2.023328511E-03, -2.31413651E-02, 1.15460274, 0.564801809, -0.155314192, 4.83940763, 6.619134256E-04, -1.054492581E-02, 1.03433441, 14.308005, 17.8448782
13.9125, 31.0403309, -6.107558746E-02, 15.8667125, 7.27009162, 24.1378561, 2.037849545E-03, -2.31354786E-02, 1.15234069, 0.549774951, -0.143534714, 4.83307702, 6.626348191E-04, -1.051836203E-02, 1.03437593, 14.3165163, 17.7959821
14.4125, 29.6721745, -6.13025927E-02, 16.4068636, 7.37739926, 24.6897226, 2.09055319E-03, -2.392684211E-02, 1.18506592, 0.690283415, -0.135392291, 4.75655149, 6.660378577E-04, -1.080570268E-02, 1.06873876, 13.7776754, 18.9870626
14.9125, 29.6721745, -6.129700324E-02, 16.2842532, 7.31876773, 24.5023763, 2.105024789E-03, -2.391996446E-02, 1.18292323, 0.674478684, -0.124270222, 4.75117062, 6.668417984E-04, -1.078369523E-02, 1.06874483, 13.7856961, 18.9399347
15.4125, 28.5148392, -6.150094948E-02, 16.724544, 7.40328812, 24.9487613, 2.151972214E-03, -2.457944827E-02, 1.20988516, 0.791161782, -0.117246807, 4.69679456, 6.707802897E-04, -1.102162357E-02, 1.09729055, 13.3314772, 19.9401007
15.9125, 28.5148392, -6.149578908E-02, 16.6061993, 7.34812224, 24.7705215, 2.166278244E-03, -2.457194428E-02, 1.20786071, 0.7748818, -0.106768759, 4.69219278, 6.716539841E-04, -1.100301871E-02, 1.09726557, 13.339018, 19.894838
16.4125, 27.5347061, -6.167671997E-02, 16.9640785, 7.41409447, 25.1296987, 2.208190103E-03, -2.512305982E-02, 1.23014402, 0.871471368, -0.100486194, 4.65331359, 6.757829138E-04, -1.12005353E-02, 1.12106688, 12.9556189, 20.7354499
16.9125, 27.5347061, -6.167196397E-02, 16.8503725, 7.36229277, 24.9605854, 2.222241409E-03, -2.511518396E-02, 1.22823543, 0.854960874, -9.063526294E-02, 4.6493705, 6.767146093E-04, -1.118451655E-02, 1.12101485, 12.9626956, 20.6921125
17.4125, 26.7038555, -6.183096848E-02, 17.1401338, 7.41315948, 25.2476735, 2.25975051E-03, -2.557679271E-02, 1.246697, 0.934618314, -8.485536908E-02, 4.62134482, 6.808182796E-04, -1.134880495E-02, 1.14092118, 12.6387327, 21.3990325
17.9125, 26.7038555, -6.182659112E-02, 17.0313033, 7.36460108, 25.0875982, 2.273479628E-03, -2.556871038E-02, 1.24490087, 0.91807403, -7.561155135E-02, 4.61797305, 6.817971687E-04, -1.133478927E-02, 1.14084575, 12.645363, 21.3576483
18.4125, 25.9989929, -6.196528838E-02, 17.2647218, 7.40317676, 25.3151422, 2.30713747E-03, -2.595620282E-02, 1.26022546, 0.983466554, -7.017898591E-02, 4.59754397, 6.857468227E-04, -1.147180773E-02, 1.15753759, 12.3713946, 21.9523172
18.9125, 25.9989929, -6.196126378E-02, 17.1608958, 7.35772678, 25.1639331, 2.320494119E-03, -2.594804117E-02, 1.25853776, 0.967045439, -6.15201117E-02, 4.59467919, 6.867630178E-04, -1.145936858E-02, 1.15744204, 12.3775992, 21.9128886
