Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.720047, -0.115295657, -34.593731, -5.06114967, 36.9920373, 1.938200509E-03, 6.359545126E-02, -2.40101749, -6.53785424, -2.48107393, 28.5486212, 2.015774148E-03, 4.649442107E-03, -2.56383425, 59.4815845, -86.6412
0.2, 119.159157, -0.112442294, -33.4619901, -4.67750208, 35.6217088, 1.877497996E-03, 6.188539352E-02, -2.3149681, -6.46241164, -2.38733462, 27.8945294, 1.976162359E-03, 4.430576858E-03, -2.47886423, 58.2691631, -83.6371738
0.35, 115.171974, -0.105516014, -29.6902174, -3.51301159, 31.1764175, 1.666128971E-03, 5.482309852E-02, -2.02695688, -6.13656566, -2.10368947, 25.7651304, 1.839232762E-03, 3.905678359E-03, -2.19138408, 54.7116222, -75.1974444
0.575, 99.1577835, -9.225792851E-02, -19.1713312, -0.560671573, 19.4528676, 1.125214305E-03, 3.598084349E-02, -1.25395259, -4.96640653, -1.41946648, 20.0012423, 1.453891474E-03, 2.34652539E-03, -1.41023727, 45.9802375, -54.9461985
0.9125, 99.1577835, -9.225429544E-02, -19.1104238, -0.606156173, 19.4002482, 1.137893559E-03, 3.616592561E-02, -1.25437496, -4.92474103, -1.40950793, 19.9489758, 1.454115508E-03, 2.312913138E-03, -1.40966679, 45.9827294, -54.9307506
1.4125, 83.243042, -8.323774613E-02, -9.69176867, 1.88375359, 10.6087407, 8.502886811E-04, 2.036942008E-02, -0.600547985, -3.70052377, -0.877225318, 15.0846299, 1.125589736E-03, 1.287611139E-03, -0.743015133, 38.5249548, -37.7725123
1.9125, 83.243042, -8.323127662E-02, -9.67492803, 1.80368896, 10.5254838, 8.563631468E-04, 2.036703109E-02, -0.601808468, -3.6583382, -0.863550396, 15.0282893, 1.125134428E-03, 1.294788357E-03, -0.74233712, 38.5305672, -37.7785015
2.4125, 70.4152298, -7.791781676E-02, -2.48088026, 3.65519697, 9.29856433, 8.898410505E-04, 9.21517151E-03, -0.129383291, -2.59949355, -0.542475318, 11.6707282, 8.935363193E-04, 1.023725429E-03, -0.25769527, 32.8515797, -24.7700214
2.9125, 70.4152298, -7.791039332E-02, -2.51747198, 3.56831231, 9.09568213, 8.927172136E-04, 9.022534557E-03, -0.131036854, -2.57295809, -0.529175068, 11.6302144, 8.925638884E-04, 1.130511272E-03, -0.257110662, 32.8586388, -24.797453
3.4125, 60.3797836, -7.486643445E-02, 2.93021146, 4.94368986, 12.8690202, 1.035057355E-03, 2.268169731E-03, 0.207610163, -1.69582192, -0.341042054, 9.34921312, 7.348014603E-04, 5.38132321E-04, 9.193952858E-02, 28.5233822, -14.8495047
3.9125, 60.3797836, -7.485621189E-02, 2.85456501, 4.85303837, 12.6308037, 1.039698972E-03, 1.204901558E-03, 0.205545433, -1.68088, -0.327729311, 9.32014225, 7.335072451E-04, 1.127763532E-03, 9.24672414E-02, 28.5323086, -14.9182935
4.4125, 52.5733337, -7.321145705E-02, 6.98146317, 5.87664785, 16.4497617, 1.195891653E-03, -3.791466299E-03, 0.44848446, -0.964496446, -0.223152582, 7.79935905, 6.362341692E-04, 9.007331963E-04, 0.344226747, 25.2009764, -7.29158362
4.9125, 52.5733337, -7.32005633E-02, 6.88040891, 5.78549604, 16.2014588, 1.203278504E-03, -4.392845329E-03, 0.446441024, -0.958880032, -0.209612599, 7.77765286, 6.351882856E-04, 1.253802974E-03, 0.344769417, 25.2102842, -7.35147476
5.4125, 46.482254, -7.241207903E-02, 10.0202238, 6.55018355, 19.3595003, 1.354340583E-03, -8.093577009E-03, 0.62187458, -0.377164555, -0.156408689, 6.79369808, 5.836733181E-04, 1.205439434E-03, 0.527623006, 22.6292496, -1.45371853
5.9125, 46.482254, -7.240116293E-02, 9.90254729, 6.46017468, 19.1077254, 1.364593482E-03, -8.441762255E-03, 0.619870909, -0.378392678, -0.142867488, 6.77740867, 5.830792255E-04, 1.424385813E-03, 0.528145784, 22.6385527, -1.50891938
