Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.831276, -0.110546075, -37.4571641, -4.99619054, 39.6165013, 2.159003725E-03, 1.201392592E-02, -2.99043723, -4.36733203, -1.9423893, 28.0051626, 1.847743824E-03, -3.309941135E-02, -3.06658893, 61.2285099, -91.2209269
0.2, 119.537468, -0.107786186, -36.3333295, -4.63276237, 38.2843223, 2.099818644E-03, 1.228449849E-02, -2.89364416, -4.32888994, -1.87482257, 27.450072, 1.816082087E-03, -3.187357185E-02, -2.97477459, 60.0027156, -88.0696167
0.35, 116.919861, -0.101023572, -32.6414943, -3.5270234, 33.9999652, 1.892621233E-03, 1.149911716E-02, -2.57435459, -4.19950417, -1.63914637, 25.5722004, 1.703790708E-03, -2.835506272E-02, -2.66861492, 56.4506578, -79.3142173
0.575, 103.727798, -8.815293924E-02, -21.9830788, -0.676243004, 22.2379714, 1.330341909E-03, 7.342472166E-03, -1.68545822, -3.66802629, -1.00621645, 20.0342812, 1.363672134E-03, -2.093029954E-02, -1.80387053, 47.7405305, -58.3374386
0.9125, 103.727798, -8.815064556E-02, -21.9144663, -0.723991355, 22.1795873, 1.345813941E-03, 7.502023125E-03, -1.68567073, -3.63250989, -1.00123945, 19.9840859, 1.364046424E-03, -2.095360101E-02, -1.80299029, 47.7420397, -58.3198638
1.4125, 89.1447144, -7.959451107E-02, -11.9541349, 1.73348411, 12.5256807, 9.878703937E-04, 3.094364538E-03, -0.895873468, -2.98722912, -0.478964183, 14.9820082, 1.057571466E-03, -1.495673822E-02, -1.02733108, 40.2405138, -40.4073848
1.9125, 89.1447144, -7.958954763E-02, -11.9297714, 1.65140749, 12.453537, 9.968990643E-04, 3.101254095E-03, -0.897061028, -2.94955793, -0.47162664, 14.9272802, 1.057603208E-03, -1.493643266E-02, -1.02632769, 40.244915, -40.4099042
2.4125, 76.6294479, -7.482605468E-02, -4.04703574, 3.51544794, 9.26777842, 9.638424884E-04, 8.466264186E-04, -0.300848435, -2.31876254, -0.150662906, 11.315562, 8.328877965E-04, -1.088455602E-02, -0.437573214, 34.4776506, -26.6366874
2.9125, 76.6294479, -7.481941331E-02, -4.0816942, 3.42741631, 9.07984309, 9.674978658E-04, -7.151584674E-05, -0.302978452, -2.29289595, -0.143660834, 11.2788379, 8.326856596E-04, -9.818993055E-03, -0.436999645, 34.4841881, -26.7146873
3.4125, 66.4283371, -7.233881827E-02, 2.06940107, 4.83771967, 12.3205262, 1.092722625E-03, -1.813787228E-03, 0.141017444, -1.72499457, 4.576702138E-02, 8.7095328, 6.703976475E-04, -6.554276336E-03, 3.411720839E-03, 30.0416565, -16.1188169
3.9125, 66.4283371, -7.23304177E-02, 1.9926325, 4.74782932, 12.0865437, 1.097908866E-03, -2.249943006E-03, 0.138779805, -1.70994263, 5.41985533E-02, 8.68235998, 6.699321788E-04, -5.908209362E-03, 4.027406249E-03, 30.0495205, -16.1822478
4.4125, 58.2574463, -7.123148155E-02, 6.7790865, 5.8174175, 16.0940781, 1.258989934E-03, -3.664557063E-03, 0.469003455, -1.21698968, 0.159357987, 6.86654153, 5.552563829E-04, -3.274997943E-03, 0.332930139, 26.6043348, -7.96957286
4.9125, 58.2574463, -7.12222829E-02, 6.67270921, 5.72767238, 15.849, 1.267170453E-03, -3.875746709E-03, 0.466704113, -1.21009869, 0.168732317, 6.84736937, 5.54766126E-04, -2.880196442E-03, 0.333525792, 26.6128416, -8.02571376
5.4125, 51.7332649, -7.095060399E-02, 10.4066314, 6.54258731, 19.3805214, 1.429369118E-03, -5.001497754E-03, 0.713508223, -0.789565442, 0.220719742, 5.57087476, 4.826131165E-04, -7.928218022E-04, 0.580346868, 23.9172421, -1.59931673
5.9125, 51.7332649, -7.094118835E-02, 10.280056, 6.45441824, 19.1311779, 1.440718192E-03, -5.105141006E-03, 0.711190001, -0.788881039, 0.23073445, 5.55797085, 4.825620436E-04, -5.427118571E-04, 0.5808915, 23.9259548, -1.6520068
6.4125, 46.5073128, -7.11501209E-02, 13.2071318, 7.07865326, 22.0379632, 1.592940894E-03, -5.994196018E-03, 0.8971454, -0.433312455, 0.249949123, 4.67018406, 4.442396295E-04, 1.106557052E-03, 0.767657343, 21.7964783, 3.42586743
6.9125, 46.5073128, -7.114082083E-02, 13.0674046, 6.9930463, 21.788213, 1.60704791E-03, -6.043734902E-03, 0.894845559, -0.437357845, 0.260392574, 4.66183539, 4.442236793E-04, 1.271429618E-03, 0.768139122, 21.8051281, 3.37499913
7.4125, 42.2967453, -7.161264334E-02, 15.3750529, 7.47378987, 24.1315589, 1.74377876E-03, -6.744626329E-03, 1.0363291, -0.138242477, 0.260166534, 4.06027791, 4.255925667E-04, 2.579885268E-03, 0.910896435, 20.1067944, 7.42509043
