Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.753174, -0.107116726, -34.0834578, -3.97991501, 35.6044913, 1.881178919E-03, 7.029205549E-02, -2.34087486, -3.18807297, -1.83684181, 23.8952392, 1.55570338E-03, -8.490956156E-03, -2.53129324, 59.3410344, -90.3980527
0.2, 119.270401, -0.104681619, -33.0465591, -3.68346258, 34.4162481, 1.830681302E-03, 6.871923678E-02, -2.26544429, -3.14882968, -1.79605103, 23.4965976, 1.533242113E-03, -8.152388495E-03, -2.45752319, 58.1860156, -87.3492671
0.35, 115.68692, -9.868895832E-02, -29.5281303, -2.76600429, 30.4643563, 1.647225852E-03, 6.18067426E-02, -2.00453605, -3.00905433, -1.64281341, 22.0958561, 1.44910707E-03, -7.198920095E-03, -2.19851911, 54.7786703, -78.7391078
0.575, 100.554268, -8.669055175E-02, -19.3087337, -0.354143694, 19.4817703, 1.150256115E-03, 4.130699285E-02, -1.26557483, -2.54083306, -1.17696128, 17.8223628, 1.184947625E-03, -5.762823862E-03, -1.45279065, 46.295999, -57.7729239
0.9125, 100.554268, -8.66866119E-02, -19.2525445, -0.394573079, 19.4303603, 1.163064259E-03, 4.146069307E-02, -1.26610443, -2.5145399, -1.17099275, 17.7802993, 1.185297518E-03, -5.782170205E-03, -1.45207949, 46.2988424, -57.754873
1.4125, 85.0908051, -7.807422051E-02, -9.81896083, 1.70236627, 10.5340242, 8.825437875E-04, 2.303022119E-02, -0.616128963, -2.02787184, -0.747375966, 13.9016809, 9.473444084E-04, -4.845049781E-03, -0.788910078, 38.9606419, -39.734346
1.9125, 85.0908051, -7.806710862E-02, -9.81116026, 1.63030368, 10.4739207, 8.891910088E-04, 2.271153821E-02, -0.617775517, -1.99962395, -0.738537977, 13.8540487, 9.472856786E-04, -4.662274063E-03, -0.788112837, 38.9674006, -39.7521614
2.4125, 72.3921051, -7.287727127E-02, -2.5194406, 3.21535514, 8.44708205, 9.162876509E-04, 9.641407895E-03, -0.140323268, -1.5657242, -0.463941449, 11.1914684, 7.836580758E-04, -3.76395482E-03, -0.29772641, 33.3204765, -25.9345368
2.9125, 72.3921051, -7.286878561E-02, -2.56696546, 3.13669979, 8.25943689, 9.194115136E-04, 9.436539323E-03, -0.142390152, -1.54658992, -0.454514792, 11.1539078, 7.831299158E-04, -3.630682495E-03, -0.297026225, 33.3291006, -25.9675896
3.4125, 62.3211098, -6.982685935E-02, 3.00308035, 4.32936511, 11.833897, 1.064048285E-03, 6.97097642E-04, 0.203892146, -1.17898658, -0.280672713, 9.36715528, 6.740082101E-04, -3.292825934E-03, 6.056254821E-02, 28.9809084, -15.3197932
3.9125, 62.3211098, -6.981560414E-02, 2.91432801, 4.24693756, 11.6043581, 1.068794976E-03, -2.112441809E-04, 0.201349487, -1.16649036, -0.270763489, 9.33781035, 6.731429852E-04, -2.685509322E-03, 6.116051754E-02, 28.9916162, -15.3962291
4.4125, 54.4032402, -6.812954945E-02, 7.16089433, 5.14434788, 15.32507, 1.228449973E-03, -6.726516118E-03, 0.451854794, -0.860949204, -0.163584335, 8.16121394, 6.02789927E-04, -2.26801287E-03, 0.321398681, 25.6257601, -7.17125571
4.9125, 54.4032402, -6.811750904E-02, 7.04531611, 5.06096011, 15.0822018, 1.235708062E-03, -7.241974388E-03, 0.449299832, -0.853946256, -0.153146895, 8.13691049, 6.016495805E-04, -1.89850376E-03, 0.321995959, 25.6370525, -7.24080386
5.4125, 48.1705551, -6.728293418E-02, 10.2914161, 5.73768257, 18.2053019, 1.384145095E-03, -1.209998923E-02, 0.631152045, -0.602105631, -8.932480831E-02, 7.37827943, 5.602501035E-04, -1.49877884E-03, 0.512137399, 23.0124397, -0.838146553
5.9125, 48.1705551, -6.727078192E-02, 10.1581592, 5.6549238, 17.9565662, 1.39373882E-03, -1.239928248E-02, 0.628624287, -0.599193348, -7.863027074E-02, 7.35801543, 5.592369398E-04, -1.266947214E-03, 0.512703866, 23.0238333, -0.9041676
