Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.824593, -0.112259952, -32.3785273, -4.93158467, 34.5771976, 1.973939021E-03, 5.983808214E-03, -2.88318315, -5.61979149, -2.50824648, 26.1421584, 1.848125946E-03, 1.857100875E-02, -2.78750602, 60.7205033, -85.0917787
0.2, 119.513992, -0.109395644, -31.4241879, -4.57050039, 33.4054999, 1.919078303E-03, 6.181068507E-03, -2.78812558, -5.56751184, -2.43598355, 25.622514, 1.817416158E-03, 1.820318538E-02, -2.70486125, 59.5007081, -82.1879775
0.35, 116.808075, -0.10240785, -28.3150959, -3.47874237, 29.6861096, 1.730253731E-03, 5.541145537E-03, -2.47582135, -5.38906667, -2.19052315, 23.9424012, 1.712246386E-03, 1.679265721E-02, -2.42912797, 55.9487958, -74.097998
0.575, 103.444229, -8.934308403E-02, -19.4166441, -0.688759049, 19.705609, 1.235425673E-03, 3.256364937E-03, -1.61539165, -4.66600102, -1.54566484, 19.2080035, 1.403702781E-03, 1.147385705E-02, -1.6546853, 47.1812267, -54.6369013
0.9125, 103.444229, -8.933959522E-02, -19.3497034, -0.734248887, 19.6470075, 1.249519456E-03, 3.414528777E-03, -1.61579378, -4.62431361, -1.53542899, 19.1548424, 1.403972876E-03, 1.144316168E-02, -1.6537508, 47.1836243, -54.6159898
1.4125, 88.7835464, -8.081598782E-02, -11.0693909, 1.65855984, 11.7812509, 9.60673571E-04, 1.407019174E-03, -0.859100321, -3.76470677, -1.00607909, 14.98898, 1.130520105E-03, 6.459009857E-03, -0.964760143, 39.6016235, -37.9463294
1.9125, 88.7835464, -8.080860619E-02, -11.0381891, 1.57711801, 11.6960088, 9.689548333E-04, 1.412831148E-03, -0.860839424, -3.71919253, -0.992114726, 14.9282934, 1.130118971E-03, 6.462654058E-03, -0.963639361, 39.6083813, -37.9498152
2.4125, 76.2422867, -7.607540159E-02, -4.48346852, 3.39485674, 9.32247441, 9.640101601E-04, 1.192995447E-03, -0.292430038, -2.90727729, -0.652926486, 11.9389613, 9.295949792E-04, 2.08520311E-03, -0.442829128, 33.7620945, -25.1052738
2.9125, 76.2422867, -7.606578928E-02, -4.50438761, 3.30472107, 9.13462173, 9.674076414E-04, 2.654995768E-04, -0.295317573, -2.87430097, -0.640242864, 11.8947805, 9.28726106E-04, 3.09156778E-03, -0.442104447, 33.7717915, -25.1808613
3.4125, 66.0306091, -7.360044963E-02, 0.614153994, 4.68219741, 11.7024616, 1.090283803E-03, 1.653832961E-04, 0.126076362, -2.15828422, -0.427764946, 9.78354138, 7.847938649E-04, -4.906574705E-05, -5.414342977E-02, 29.2576857, -15.2792759
3.9125, 66.0306091, -7.358874303E-02, 0.5555438, 4.588695, 11.4689871, 1.094698888E-03, -2.80125356E-04, 0.122987611, -2.13725388, -0.414764215, 9.74907327, 7.835437771E-04, 5.682176113E-04, -5.338671356E-02, 29.2690964, -15.3472532
4.4125, 57.8506889, -7.248662747E-02, 4.54244422, 5.63493064, 14.7423274, 1.242258133E-03, -3.863908787E-04, 0.435149305, -1.52445864, -0.285196727, 8.27350824, 6.836526649E-04, -1.64940081E-03, 0.235241697, 25.7615852, -7.66003489
4.9125, 57.8506889, -7.247398654E-02, 4.45701836, 5.54048082, 14.4969601, 1.248939471E-03, -6.051996963E-04, 0.431950625, -1.51245303, -0.272181132, 8.24699506, 6.822743572E-04, -1.269440031E-03, 0.235976475, 25.7738285, -7.72510126
5.4125, 51.3162422, -7.218122206E-02, 7.57007067, 6.33843749, 17.4176109, 1.392350059E-03, -6.898020629E-04, 0.664418676, -0.995318037, -0.19612651, 7.22768677, 6.197916203E-04, -2.868747699E-03, 0.451854973, 23.0254841, -1.70355738
5.9125, 51.3162422, -7.216835458E-02, 7.4660996, 6.24480163, 17.168385, 1.401410269E-03, -7.995030273E-04, 0.661183967, -0.990213032, -0.183244525, 7.20739337, 6.187729952E-04, -2.627298906E-03, 0.452538704, 23.0379877, -1.76784127
6.4125, 46.0801697, -7.234086713E-02, 9.90779866, 6.85618479, 19.5883761, 1.533688322E-03, -8.568887813E-04, 0.835751216, -0.556867608, -0.1411684, 6.51534815, 5.843248588E-04, -3.801949522E-03, 0.615422878, 20.8650703, 2.99149568
6.9125, 46.0801697, -7.232818736E-02, 9.79153056, 6.76461735, 19.3395419, 1.544910345E-03, -9.114224988E-04, 0.832539159, -0.557070546, -0.128505936, 6.4997683, 5.837315466E-04, -3.642930651E-03, 0.616043027, 20.8774762, 2.92746459
7.4125, 41.8617973, -7.275169217E-02, 11.7163397, 7.2350054, 21.2961424, 1.663688547E-03, -9.441733444E-04, 0.964917444, -0.195364453, -0.107519053, 6.04177173, 5.656064835E-04, -4.519008351E-03, 0.740231858, 19.1444035, 6.72116282
7.9125, 41.8617973, -7.273944703E-02, 11.5924854, 7.14637385, 21.0507253, 1.676643087E-03, -9.698565574E-04, 0.961771545, -0.199644605, -9.514086296E-02, 6.02970714, 5.652432456E-04, -4.410373597E-03, 0.740784671, 19.1564889, 6.65751999
8.4125, 38.4427452, -7.328153884E-02, 13.1170756, 7.50944642, 22.6181696, 1.781367835E-03, -9.829786083E-04, 1.06319705, 0.101486718, -8.682065128E-02, 5.73690281, 5.574137037E-04, -5.072410864E-03, 0.836526767, 17.7629912, 9.70475296
8.9125, 38.4427452, -7.326987265E-02, 12.9891811, 7.42432762, 22.378438, 1.795567135E-03, -9.93246602E-04, 1.06014802, 9.409739993E-02, -7.478245513E-02, 5.72744447, 5.571861446E-04, -4.995488155E-03, 0.837013006, 17.7746215, 9.64186651
9.4125, 35.6552048, -7.385026135E-02, 14.2016557, 7.70509013, 23.6294285, 1.887010581E-03, -9.919109698E-04, 1.13865406, 0.344279276, -7.369570441E-02, 5.54827671, 5.560858156E-04, -5.501541915E-03, 0.91164545, 16.6460233, 12.1059971
9.9125, 35.6552048, -7.383925241E-02, 14.0723819, 7.62384709, 23.3970586, 1.902022251E-03, -9.938609634E-04, 1.13572255, 0.334549691, -6.204600303E-02, 5.54074903, 5.559637487E-04, -5.445175279E-03, 0.912068179, 16.65712, 12.0442764
10.4125, 33.3702965, -7.441085254E-02, 15.0395961, 7.84099933, 24.393527, 1.981623923E-03, -9.826080219E-04, 1.19707762, 0.541991609, -6.474826424E-02, 5.43719964, 5.591168655E-04, -5.835964785E-03, 0.970863982, 15.7372838, 14.0483423
10.9125, 33.3702965, -7.440053565E-02, 14.9109289, 7.76383494, 24.169709, 1.997102371E-03, -9.80071918E-04, 1.19427664, 0.530535596, -5.352742764E-02, 5.43110739, 5.590957116E-04, -5.793295473E-03, 0.971227375, 15.7478057, 13.9881548
11.4125, 31.4885406, -7.493730249E-02, 15.6840008, 7.93148328, 24.9620156, 2.066454185E-03, -9.625073656E-04, 1.24265289, 0.702175535, -5.788666645E-02, 5.37619796, 5.647022121E-04, -6.097820979E-03, 1.01800286, 14.9940656, 15.6258609
11.9125, 31.4885406, -7.492768366E-02, 15.5574097, 7.85848484, 24.7475511, 2.082134174E-03, -9.575958536E-04, 1.23998977, 0.689484183, -4.712618465E-02, 5.37118683, 5.647801827E-04, -6.064526747E-03, 1.01831155, 15.0039966, 15.567507
12.4125, 29.9325237, -7.541674903E-02, 16.1757735, 7.98737001, 25.3759755, 2.142729028E-03, -9.364486536E-04, 1.27843274, 0.831162286, -5.186835011E-02, 5.34656306, 5.715377715E-04, -6.303762266E-03, 1.05585425, 14.3835549, 16.9110406
12.9125, 29.9325237, -7.54078154E-02, 16.0523338, 7.91853852, 25.1713596, 2.158408705E-03, -9.303224412E-04, 1.27591065, 0.817628705, -4.159075856E-02, 5.34238691, 5.717074837E-04, -6.277047282E-03, 1.05611297, 14.3928955, 16.854745
13.4125, 28.6414642, -7.584439937E-02, 16.5466938, 8.01691659, 25.6679807, 2.211554167E-03, -9.075724091E-04, 1.30666702, 0.934252099, -4.599562094E-02, 5.33597925, 5.787530867E-04, -6.466320292E-03, 1.08648083, 13.880258, 17.9603456
13.9125, 28.6414642, -7.583612609E-02, 16.427173, 7.95219152, 25.4734646, 2.227081868E-03, -9.008959365E-04, 1.30428606, 0.920190312, -3.621498954E-02, 5.3324709, 5.790030053E-04, -6.444345941E-03, 1.08669421, 13.8890215, 17.906269
14.4125, 27.5671997, -7.622025872E-02, 16.8216569, 8.02646751, 25.863857, 2.273889072E-03, -8.778532482E-04, 1.32903218, 1.01587834, -3.99128707E-02, 5.33653798, 5.858332273E-04, -6.595004155E-03, 1.11142428, 13.4641542, 18.8182154
14.9125, 27.5671997, -7.621261369E-02, 16.7065865, 7.96574294, 25.6795058, 2.289151173E-03, -8.710102843E-04, 1.32679025, 1.00153871, -3.06356381E-02, 5.33358333, 5.861511028E-04, -6.576513534E-03, 1.11159673, 13.4723569, 18.7664568
15.4125, 26.6712284, -7.654703923E-02, 17.0203167, 8.02092761, 25.9841308, 2.330552105E-03, -8.48577616E-04, 1.34679167, 1.07974846, -3.347439314E-02, 5.34325906, 5.925097684E-04, -6.69705855E-03, 1.13185102, 13.1193593, 19.5199515
15.9125, 26.6712284, -7.653998637E-02, 16.9100445, 7.96406787, 25.8098666, 2.345464878E-03, -8.417645724E-04, 1.34468514, 1.06532957, -2.470033491E-02, 5.34077925, 5.928842963E-04, -6.681194721E-03, 1.13198672, 13.1270261, 19.4705647
16.4125, 25.9225254, -7.682874804E-02, 17.1583112, 8.00411968, 26.0451915, 2.382240412E-03, -8.20774389E-04, 1.36091147, 1.12894274, -2.664084052E-02, 5.35299991, 5.986613361E-04, -6.778329332E-03, 1.14865702, 12.8331622, 20.0938463
16.9125, 25.9225254, -7.682224955E-02, 17.0530425, 7.95096764, 25.880827, 2.396742673E-03, -8.141263624E-04, 1.35893564, 1.11460109, -1.836445465E-02, 5.35093784, 5.990827128E-04, -6.764485511E-03, 1.14875982, 12.8403177, 20.0468447
17.4125, 25.2959003, -7.70697369E-02, 17.2481902, 7.97905087, 26.0602113, 2.42954982E-03, -7.958653026E-04, 1.37214348, 1.16598725, -1.940112826E-02, 5.36368111, 6.042437795E-04, -6.844040416E-03, 1.16254348, 12.5953074, 20.5627423
17.9125, 25.2959003, -7.706375477E-02, 17.1480195, 7.92943518, 25.9054781, 2.443598684E-03, -7.894381544E-04, 1.37029295, 1.15184544, -1.161278598E-02, 5.36199398, 6.047035716E-04, -6.83178814E-03, 1.16261697, 12.6019785, 20.5181118
18.4125, 24.7707844, -7.727469256E-02, 17.3000013, 7.94805482, 26.0396931, 2.472984283E-03, -7.739350538E-04, 1.38106786, 1.19305077, -1.183479208E-02, 5.37421412, 6.092702654E-04, -6.897466812E-03, 1.17405539, 12.39746, 20.9451996
18.9125, 24.7707844, -7.726918943E-02, 17.2049395, 7.90179727, 25.8942659, 2.486550681E-03, -7.677756324E-04, 1.37933675, 1.17920331, -4.521346306E-03, 5.37286636, 6.097611492E-04, -6.88649203E-03, 1.17410284, 12.4036753, 20.9028997
19.4125, 24.3302803, -7.744828181E-02, 17.3218123, 7.91294325, 25.992019, 2.512971453E-03, -7.544260026E-04, 1.38813574, 1.21197926, -4.065158335E-03, 5.38412089, 6.137833245E-04, -6.940641237E-03, 1.1836202, 12.2328093, 21.2563713
19.9125, 24.3302803, -7.744322174E-02, 17.2318063, 7.86986236, 25.8555325, 2.526037169E-03, -7.485373749E-04, 1.38651794, 1.19849769, 2.789418135E-03, 5.38308145, 6.142989321E-04, -6.930727612E-03, 1.18364465, 12.2385957, 21.2163442
20.4125, 23.9604492, -7.759515244E-02, 17.3200622, 7.87510925, 25.9238247, 2.549872754E-03, -7.362167879E-04, 1.39369433, 1.22434982, 3.747355719E-03, 5.39338888, 6.178436036E-04, -6.974678664E-03, 1.19157025, 12.0957589, 21.5086685
20.9125, 23.9604492, -7.759050129E-02, 17.2350114, 7.83502361, 25.7958877, 2.562428151E-03, -7.306205974E-04, 1.39218368, 1.21128705, 1.016146468E-02, 5.39262849, 6.183782498E-04, -6.965638264E-03, 1.19157441, 12.1011441, 21.4708445
21.4125, 23.649744, -7.771916731E-02, 17.3000173, 7.83566511, 25.8405173, 2.584005145E-03, -7.19315754E-04, 1.39802935, 1.23141649, 1.151505672E-02, 5.40192875, 6.215009547E-04, -7.00127143E-03, 1.19818135, 11.981693, 21.7123216
