Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.726814, -0.116104754, -28.9140393, -4.40213898, 31.0846467, 1.632843124E-03, 5.818999541E-02, -2.3893864, -6.11213118, -2.17526905, 24.2926753, 1.729549954E-03, -1.113951087E-02, -2.57911218, 59.0552268, -76.9158811
0.2, 119.179268, -0.113199303, -27.9817508, -4.04229012, 29.9163057, 1.58171009E-03, 5.673668034E-02, -2.30430904, -6.04319415, -2.11569138, 23.8125278, 1.701252277E-03, -1.081030146E-02, -2.49577438, 57.8187947, -74.1720838
0.35, 115.212967, -0.106124833, -24.8129852, -2.94003013, 26.0831638, 1.401839014E-03, 5.025301663E-02, -2.01582682, -5.76228971, -1.91369802, 22.1730162, 1.597429795E-03, -9.650182738E-03, -2.20919377, 54.2084928, -66.4619649
0.575, 99.0410919, -9.241764144E-02, -15.744456, -0.10992887, 15.9306767, 9.510000479E-04, 3.237356425E-02, -1.22547064, -4.76125475, -1.35996888, 17.4136935, 1.284100641E-03, -6.981423981E-03, -1.41145637, 45.4161339, -47.9976235
0.9125, 99.0410919, -9.24131369E-02, -15.6951906, -0.154394211, 15.8851846, 9.610160342E-04, 3.257378918E-02, -1.2260528, -4.71712798, -1.34947966, 17.3630799, 1.283973597E-03, -7.008576306E-03, -1.41072077, 45.4190927, -47.9846422
1.4125, 82.9155884, -8.302036885E-02, -7.47519775, 2.24839772, 9.05636068, 7.855349804E-04, 1.729514102E-02, -0.548973128, -3.66150736, -0.885776408, 13.2013274, 1.009645141E-03, -4.573561634E-03, -0.719865518, 37.9670649, -32.4110617
1.9125, 82.9155884, -8.30117247E-02, -7.4680471, 2.16806196, 8.94642613, 7.895979331E-04, 1.72940551E-02, -0.550703563, -3.61546654, -0.87112766, 13.1452703, 1.008829837E-03, -4.559339361E-03, -0.71899176, 37.9742546, -32.4215847
2.4125, 69.9428329, -7.756685835E-02, -1.17455624, 3.95462349, 9.91300418, 8.882354135E-04, 6.471183966E-03, -5.968153566E-02, -2.68878586, -0.584021855, 10.2555883, 8.167870021E-04, -2.327987768E-03, -0.214460185, 32.3455286, -20.6968996
2.9125, 69.9428329, -7.755679562E-02, -1.21543071, 3.86620037, 9.69737518, 8.911025591E-04, 6.285405639E-03, -6.194799158E-02, -2.65832753, -0.56980705, 10.2143888, 8.155488142E-04, -2.20874786E-03, -0.213722019, 32.3547363, -20.7290122
3.4125, 59.8422279, -7.452955704E-02, 3.54644814, 5.19016663, 13.5714786, 1.052736257E-03, -2.96799142E-04, 0.290285276, -1.88478337, -0.397454526, 8.24727049, 6.860585647E-04, -1.031235044E-03, 0.150202936, 28.0941296, -11.8369127
3.9125, 59.8422279, -7.451631279E-02, 3.47048024, 5.09700756, 13.3282614, 1.057649314E-03, -1.300602208E-03, 0.287536676, -1.86572248, -0.38335217, 8.2170345, 6.844625446E-04, -4.118951436E-04, 0.150869872, 28.1056976, -11.9052381
4.4125, 52.0331993, -7.297466151E-02, 7.068119, 6.07830075, 16.8728426, 1.217489696E-03, -6.178376074E-03, 0.539871473, -1.23067448, -0.284596801, 6.90163577, 6.060333404E-04, 6.29303293E-04, 0.413209228, 24.8597641, -5.1439351
4.9125, 52.0331993, -7.29607642E-02, 6.9694225, 5.98418959, 16.6201336, 1.224977757E-03, -6.728147086E-03, 0.537096144, -1.22109585, -0.270486378, 6.87898634, 6.046235848E-04, 1.003907843E-03, 0.413857998, 24.8718224, -5.20640155
5.4125, 45.979805, -7.232254459E-02, 9.69624331, 6.71341684, 19.4781911, 1.371156584E-03, -1.033621842E-02, 0.718724731, -0.703377111, -0.21788078, 6.01941106, 5.67676714E-04, 1.868096932E-03, 0.603968443, 22.3777313, -2.022193743E-02
5.9125, 45.979805, -7.230869072E-02, 9.58283464, 6.6202103, 19.2224613, 1.38107143E-03, -1.064416436E-02, 0.715973457, -0.700769948, -0.203947442, 6.00240622, 5.667716217E-04, 2.10461294E-03, 0.604570764, 22.3897934, -7.976683152E-02
6.4125, 41.2576447, -7.22056134E-02, 11.6596238, 7.16360256, 21.4535144, 1.509163931E-03, -1.33211451E-02, 0.847664518, -0.279717205, -0.179589495, 5.45968018, 5.503170818E-04, 2.803697389E-03, 0.743465646, 20.4561205, 3.93365961
6.9125, 41.2576447, -7.219218758E-02, 11.537359, 7.07261087, 21.1992423, 1.520942291E-03, -1.34961251E-02, 0.84497635, -0.282289779, -0.165933659, 5.44671327, 5.496525361E-04, 2.960462418E-03, 0.744009971, 20.4678984, 3.87592023
7.4125, 37.5464935, -7.239143382E-02, 13.1270436, 7.47829634, 22.9223539, 1.630033234E-03, -1.549385259E-02, 0.94128262, 5.98582069E-02, -0.158242276, 5.12094666, 5.449426668E-04, 3.521546367E-03, 0.846474756, 18.9555974, 7.00809196
7.9125, 37.5464935, -7.237865091E-02, 13.0001933, 7.39041407, 22.6728418, 1.643054808E-03, -1.559388923E-02, 0.938685507, 5.343659506E-02, -0.144935983, 5.11081693, 5.444306981E-04, 3.630764275E-03, 0.846958094, 18.9669199, 6.95186173
8.4125, 34.6081276, -7.273443731E-02, 14.2224756, 7.69340817, 23.9983225, 1.734970012E-03, -1.709564704E-02, 1.00976404, 0.331317555, -0.146515071, 4.92946615, 5.46677815E-04, 4.081415182E-03, 0.923344947, 17.774554, 9.41519757
8.9125, 34.6081276, -7.272241156E-02, 14.0941472, 7.60921972, 23.7559582, 1.748740483E-03, -1.715257984E-02, 1.00727673, 0.322059325, -0.133618367, 4.92133167, 5.462758165E-04, 4.161269035E-03, 0.923768612, 17.7853284, 9.3605213
9.4125, 32.2654152, -7.31450817E-02, 15.0372077, 7.83512579, 24.7733288, 1.826172197E-03, -1.829072447E-02, 1.06022713, 0.547568267, -0.139832368, 4.83246279, 5.523205747E-04, 4.524975814E-03, 0.981332701, 16.83832, 11.3111384
9.9125, 32.2654152, -7.313386422E-02, 14.9096507, 7.75498774, 24.5397781, 1.840328013E-03, -1.832239422E-02, 1.05786118, 0.536254538, -0.127395941, 4.82575729, 5.520030468E-04, 4.585992391E-03, 0.981700021, 16.8484993, 11.2581745
10.4125, 30.3859043, -7.356985843E-02, 15.6388604, 7.92265684, 25.3187726, 1.905861807E-03, -1.919230723E-02, 1.09766807, 0.719027952, -0.135417397, 4.79353238, 5.598006438E-04, 4.881432404E-03, 1.02554762, 16.091496, 12.8119465
10.9125, 30.3859043, -7.355945973E-02, 15.513686, 7.84675787, 25.0951344, 1.920139532E-03, -1.920896313E-02, 1.09542963, 0.706265644, -0.123482143, 4.78788644, 5.59553259E-04, 4.929911047E-03, 1.02586285, 16.1010629, 12.7608663
11.4125, 28.8697052, -7.397825232E-02, 16.0779038, 7.97018212, 25.6893706, 1.975969402E-03, -1.987949033E-02, 1.12561489, 0.854119496, -0.131655288, 4.78861165, 5.678476801E-04, 5.171560321E-03, 1.05961054, 15.4925486, 14.0047156
11.9125, 28.8697052, -7.396865693E-02, 15.9562445, 7.89858952, 25.4763117, 1.990178306E-03, -1.988711629E-02, 1.12350617, 0.840381919, -0.120251512, 4.78379012, 5.676635345E-04, 5.211373841E-03, 1.05987817, 15.5015046, 13.955663
12.4125, 27.6407719, -7.435423557E-02, 16.3923163, 7.9882407, 25.9269229, 2.038084981E-03, -2.040817972E-02, 1.14657722, 0.959672707, -0.127669648, 4.80238492, 5.757360427E-04, 5.410335341E-03, 1.08610749, 15.0100133, 14.955488
12.9125, 27.6407719, -7.434541179E-02, 16.2749533, 7.9209345, 25.7247836, 2.052087454E-03, -2.041031133E-02, 1.14459755, 0.94532919, -0.116817474, 4.7982399, 5.756118839E-04, 5.443925417E-03, 1.08633203, 15.018373, 14.9085638
13.4125, 26.6406384, -7.469073402E-02, 16.6109218, 7.98471767, 26.0634122, 2.093493868E-03, -2.0818321E-02, 1.16235515, 1.04124097, -0.123042943, 4.82541253, 5.830906108E-04, 5.608758176E-03, 1.10690234, 14.6198046, 15.7148499
13.9125, 26.6406384, -7.468264064E-02, 16.4983653, 7.92161432, 25.8722861, 2.107191412E-03, -2.081710156E-02, 1.16050185, 1.0265794, -0.112752901, 4.82184893, 5.830242638E-04, 5.63772201E-03, 1.10708808, 14.6275896, 15.6701137
