Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.835388, -0.11955941, -36.7495946, -5.67612723, 39.4285487, 2.162789876E-03, 9.140422961E-02, -2.96505763, -8.01217982, -3.36353126, 31.3973278, 2.307310518E-03, 1.504578288E-02, -3.12436002, 63.2374997, -97.7519447
0.2, 119.55056, -0.116154225, -35.5690998, -5.24570652, 37.9783859, 2.095334938E-03, 8.913037212E-02, -2.86013926, -7.94635679, -3.22629552, 30.6120302, 2.258840676E-03, 1.465349687E-02, -3.02131286, 61.8855634, -94.2710814
0.35, 116.943199, -0.107973956, -31.8096383, -3.97205035, 33.4755504, 1.871191963E-03, 8.028740455E-02, -2.52646377, -7.68027889, -2.80849987, 28.165063, 2.100003244E-03, 1.341852838E-02, -2.69112286, 58.0376892, -84.7836256
0.575, 103.594719, -9.341825508E-02, -21.3501625, -0.830618355, 21.7062044, 1.299486097E-03, 5.582883435E-02, -1.64164319, -6.4954441, -1.8390233, 21.6748186, 1.659507451E-03, 9.212627212E-03, -1.80409334, 48.8803697, -62.7107697
0.9125, 103.594719, -9.341602902E-02, -21.2808186, -0.880128372, 21.6474342, 1.314589101E-03, 5.602627821E-02, -1.64190143, -6.44491797, -1.82569638, 21.6118144, 1.660501179E-03, 9.170401293E-03, -1.80323878, 48.8818583, -62.6918634
1.4125, 88.8162384, -8.448750835E-02, -11.671837, 1.74555393, 12.401434, 9.715064513E-04, 3.448637954E-02, -0.877071841, -5.01000199, -1.09438145, 16.044003, 1.275137008E-03, 5.696207183E-03, -1.02887724, 41.1634359, -44.2411662
1.9125, 88.8162384, -8.448218645E-02, -11.6437722, 1.6599449, 12.3176815, 9.800025768E-04, 3.447356389E-02, -0.878224289, -4.95707915, -1.07761315, 15.9758345, 1.275333416E-03, 5.699100306E-03, -1.02788591, 41.1677523, -44.2442361
2.4125, 76.1641464, -7.982725794E-02, -4.05810257, 3.62402189, 9.59396332, 9.56752205E-04, 1.933521387E-02, -0.305831026, -3.61500417, -0.622576096, 11.9304556, 9.864166859E-04, 2.584318203E-03, -0.444711446, 35.3261099, -30.2642656
2.9125, 76.1641464, -7.982018978E-02, -4.08637638, 3.53197751, 9.39571047, 9.60100247E-04, 1.822172576E-02, -0.307829336, -3.57949596, -0.608246715, 11.8838788, 9.857761552E-04, 3.643778815E-03, -0.444113248, 35.3324471, -30.3456072
3.4125, 65.8900223, -7.763535886E-02, 1.83065236, 5.00299429, 12.6352277, 1.080926554E-03, 6.731208568E-03, 0.116245348, -2.40406151, -0.331522821, 8.97973019, 7.755798484E-04, 1.553771188E-03, -9.778377988E-03, 30.8855934, -19.7107456
3.9125, 65.8900223, -7.762642912E-02, 1.76189116, 4.90931478, 12.3952454, 1.085750075E-03, 6.217875032E-03, 0.114186107, -2.38425755, -0.317393338, 8.94631863, 7.744087601E-04, 2.184877846E-03, -9.12068982E-03, 30.8931675, -19.7756498
4.4125, 57.6928329, -7.68695211E-02, 6.37182536, 6.01687495, 16.3107138, 1.238389844E-03, -2.569261155E-03, 0.428944283, -1.38363969, -0.154440646, 6.88755907, 6.352079981E-04, 8.218529514E-04, 0.314807076, 27.4756241, -11.6023979
4.9125, 57.6928329, -7.685975902E-02, 6.27457746, 5.92365444, 16.0619677, 1.246163458E-03, -2.814326257E-03, 0.426856571, -1.37573384, -0.14063258, 6.86463972, 6.343774377E-04, 1.201491237E-03, 0.315454039, 27.4837856, -11.6595046
