Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.817421, -0.126210981, -39.9389053, -5.71787092, 42.578326, 2.303021101E-03, 6.593022728E-02, -2.94765438, -6.62457822, -2.49506294, 32.7020068, 2.249578881E-03, 1.591699428E-03, -3.0963521, 63.595542, -99.4909189
0.2, 119.483009, -0.122437587, -38.5488633, -5.25441754, 40.9063545, 2.226251708E-03, 6.421187989E-02, -2.83611414, -6.60960678, -2.34935096, 31.7918619, 2.195923929E-03, 1.445473371E-03, -2.98646895, 62.1669936, -95.7787985
0.35, 116.532501, -0.113479613, -34.1482499, -3.89972966, 35.7384714, 1.973483709E-03, 5.713819968E-02, -2.48420155, -6.47477053, -1.93391031, 29.0085103, 2.025722305E-03, 1.233974826E-03, -2.63739684, 58.1161122, -85.7187372
0.575, 102.189568, -9.792793509E-02, -22.1755535, -0.626432479, 22.4424367, 1.338061804E-03, 3.866135425E-02, -1.57027558, -5.58047545, -1.08335595, 21.913483, 1.577393952E-03, 5.889359078E-04, -1.72050505, 48.584506, -62.61953
0.9125, 102.189568, -9.79257333E-02, -22.1068851, -0.677930743, 22.3843396, 1.353458589E-03, 3.889379601E-02, -1.57051494, -5.528953, -1.075976, 21.8496818, 1.577665031E-03, 5.464749893E-04, -1.71973867, 48.5861282, -62.6015539
1.4125, 86.7766724, -8.863284639E-02, -11.3351255, 2.00831096, 12.140715, 9.803611906E-04, 2.339344066E-02, -0.795689807, -4.32344679, -0.524866511, 15.9650271, 1.198954587E-03, 7.028330874E-04, -0.93549658, 40.6519327, -43.5440306
1.9125, 86.7766724, -8.862757765E-02, -11.3151859, 1.92091402, 12.0569753, 9.883370709E-04, 2.339107534E-02, -0.796731906, -4.27102272, -0.514422116, 15.8979614, 1.198710538E-03, 7.109834292E-04, -0.934605171, 40.6560802, -43.5483025
2.4125, 73.8695679, -8.391032736E-02, -2.95327175, 3.90095845, 9.89237031, 9.763625724E-04, 1.324474664E-02, -0.226174559, -3.1034854, -0.232226483, 11.7206296, 9.203427688E-04, 5.071898765E-04, -0.353871617, 34.7219305, -29.2747174
2.9125, 73.8695679, -8.390326605E-02, -2.99425052, 3.80853345, 9.68015974, 9.798530309E-04, 1.208687389E-02, -0.227992928, -3.06991766, -0.222155668, 11.6761331, 9.196861349E-04, 1.574116917E-03, -0.353305846, 34.7279768, -29.3598072
3.4125, 63.5738525, -8.178204069E-02, 3.43331381, 5.27195415, 13.6502299, 1.119316976E-03, 4.549709745E-03, 0.188571844, -2.03030681, -9.745083416E-02, 8.73361705, 7.178414778E-04, 1.766043337E-03, 7.27180033E-02, 30.2599573, -18.6159029
3.9125, 63.5738525, -8.177316274E-02, 3.35002225, 5.17864901, 13.4054221, 1.125022962E-03, 4.023011751E-03, 0.186745263, -2.0134785, -8.569008631E-02, 8.70250388, 7.168241876E-04, 2.38883379E-03, 7.335646155E-02, 30.2669935, -18.6812388
4.4125, 55.4811172, -8.11230423E-02, 8.29347307, 6.26716885, 17.7261298, 1.296351116E-03, -1.658209083E-03, 0.491883422, -1.12056808, -5.136424838E-02, 6.6447445, 5.790971697E-04, 2.799891817E-03, 0.386809223, 26.8671703, -10.5021885
4.9125, 55.4811172, -8.111341128E-02, 8.18105053, 6.17493687, 17.4737093, 1.305648122E-03, -1.906207884E-03, 0.490058189, -1.11624263, -3.847685759E-02, 6.62369309, 5.784000322E-04, 3.16856597E-03, 0.387445564, 26.8746195, -10.5579663
5.4125, 49.1237488, -8.127661175E-02, 12.0025457, 6.99096637, 21.1551094, 1.479476396E-03, -6.188666047E-03, 0.715630499, -0.362513427, -5.398707168E-02, 5.21893062, 5.094117526E-04, 3.638760936E-03, 0.620181599, 24.2562132, -4.25205822
