Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.771606, -0.121195566, -32.3626873, -4.15958124, 34.0761771, 1.845643203E-03, 5.669944803E-02, -2.49198058, -3.18391771, -1.92645573, 24.0374216, 1.571207717E-03, -1.367366338E-02, -2.66115178, 60.3409123, -84.9435194
0.2, 119.325142, -0.11796831, -31.2776306, -3.80558849, 32.7954703, 1.78876748E-03, 5.541465501E-02, -2.40173482, -3.15614408, -1.8710255, 23.549322, 1.54368968E-03, -1.320717405E-02, -2.57427946, 59.0157871, -81.6825822
0.35, 115.795532, -0.110158605, -27.6856355, -2.73831318, 28.6634141, 1.591866626E-03, 4.928280173E-02, -2.10082117, -3.05424208, -1.67543204, 21.9100766, 1.446009078E-03, -1.179623598E-02, -2.28034392, 55.1639137, -72.6295182
0.575, 100.260368, -9.55036634E-02, -17.5354095, -4.200124855E-02, 17.673137, 1.092988257E-03, 3.19847397E-02, -1.27992013, -2.64901829, -1.13975122, 17.2046052, 1.158066743E-03, -8.916879071E-03, -1.46415109, 45.8278627, -51.2430755
0.9125, 100.260368, -9.549927724E-02, -17.484492, -8.609821922E-02, 17.6247449, 1.104611364E-03, 3.220282889E-02, -1.28049609, -2.61991234, -1.13383615, 17.1589717, 1.158366715E-03, -8.937425454E-03, -1.46327312, 45.8310528, -51.2261159
1.4125, 84.2780457, -8.592329706E-02, -8.30879862, 2.17930298, 9.60369446, 8.821139682E-04, 1.725816783E-02, -0.577179528, -2.13858971, -0.70178833, 13.1274075, 9.134481469E-04, -6.331794774E-03, -0.755600792, 37.9532347, -33.3220438
1.9125, 84.2780457, -8.591413429E-02, -8.30649771, 2.10064822, 9.51329585, 8.873506646E-04, 1.725434783E-02, -0.578941643, -2.10769314, -0.692525529, 13.0749435, 9.132604721E-04, -6.312206479E-03, -0.754533096, 37.9610529, -33.332781
2.4125, 71.2327881, -8.067023402E-02, -1.27068898, 3.7782401, 9.63229141, 9.676323446E-04, 7.906538432E-03, -6.734563036E-02, -1.65207696, -0.431476362, 10.3359243, 7.468536446E-04, -4.80709684E-03, -0.236231457, 32.0386324, -19.8584013
2.9125, 71.2327881, -8.065810117E-02, -1.32328177, 3.69179458, 9.41797994, 9.70970622E-04, 6.434234292E-03, -7.006703234E-02, -1.63020563, -0.422007969, 10.297086, 7.462992981E-04, -3.763746954E-03, -0.235442941, 32.0497122, -19.9442228
3.4125, 61.0097313, -7.798632012E-02, 4.00378331, 4.92972834, 13.2883252, 1.137747464E-03, -3.794986058E-04, 0.296934225, -1.23022267, -0.271316227, 8.47770415, 6.366649589E-04, -2.407588651E-03, 0.138693223, 27.5897474, -9.79569491
