Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.805557, -0.11749065, -34.0009313, -4.36807872, 35.6809506, 1.981612253E-03, 1.881289802E-02, -2.68644354, -4.08102208, -1.99532738, 24.001627, 1.635216923E-03, -8.357932372E-03, -2.70249782, 61.1807113, -88.9566931
0.2, 119.443626, -0.114437781, -32.9155974, -4.01886747, 34.4141306, 1.924177462E-03, 1.886739313E-02, -2.59366062, -4.02938664, -1.94240981, 23.5509488, 1.609095906E-03, -7.862096527E-03, -2.61871243, 59.867631, -85.6686128
0.35, 116.384911, -0.107005898, -29.3491, -2.96197033, 30.3432652, 1.724901511E-03, 1.708965522E-02, -2.28487401, -3.8645298, -1.74157773, 22.0028908, 1.514039192E-03, -6.689863657E-03, -2.33520263, 56.0512195, -76.5471234
0.575, 101.933762, -9.292781469E-02, -19.1711782, -0.262928276, 19.3569761, 1.205626198E-03, 1.074494822E-02, -1.42935862, -3.30189518, -1.14997425, 17.3557984, 1.219643243E-03, -5.607930616E-03, -1.53404078, 46.7409439, -54.8976356
0.9125, 101.933762, -9.292413916E-02, -19.1138179, -0.307604986, 19.3026386, 1.218907296E-03, 1.095225463E-02, -1.42985876, -3.27223335, -1.14331316, 17.312821, 1.21997159E-03, -5.628506201E-03, -1.5331514, 46.7437801, -54.8780112
1.4125, 86.5239792, -8.365102152E-02, -9.77882173, 1.98522435, 10.7775821, 9.474461639E-04, 5.005137801E-03, -0.683432544, -2.64839678, -0.637618172, 13.1901407, 9.584753903E-04, -5.128903082E-03, -0.825548249, 38.8212929, -36.6300388
1.9125, 86.5239792, -8.364299154E-02, -9.76820536, 1.90605074, 10.6982717, 9.542720928E-04, 5.008448143E-03, -0.685173485, -2.61671167, -0.628116363, 13.1417213, 9.582723157E-04, -5.112058512E-03, -0.824463067, 38.8285084, -36.6377856
2.4125, 73.6496658, -7.858107013E-02, -2.52933215, 3.61709463, 9.33796774, 9.955585499E-04, 1.950780414E-03, -0.134686934, -2.04122168, -0.306192647, 10.2743883, 7.733153109E-04, -5.312842153E-03, -0.299060591, 32.8240147, -22.8137941
2.9125, 73.6496658, -7.85704286E-02, -2.57487072, 3.53051657, 9.13298924, 9.991594595E-04, 7.620859389E-04, -0.137464443, -2.0187559, -0.297244694, 10.240097, 7.72746753E-04, -4.285485127E-03, -0.298295264, 32.8342323, -22.8980481
3.4125, 63.388607, -7.60157501E-02, 2.96218581, 4.80272899, 12.6776102, 1.150221122E-03, -1.537994879E-03, 0.262486568, -1.51965788, -9.873750956E-02, 8.29089242, 6.460025988E-04, -4.270629485E-03, 8.558454521E-02, 28.278121, -12.4184949
3.9125, 63.388607, -7.600297008E-02, 2.87800888, 4.7134723, 12.4389661, 1.155761034E-03, -2.105492611E-03, 0.259596718, -1.50587054, -8.898845495E-02, 8.26384884, 6.451206285E-04, -3.658781292E-03, 8.63846275E-02, 28.2897844, -12.4925563
4.4125, 55.3291969, -7.494688185E-02, 7.10380964, 5.66096996, 16.0903089, 1.319277905E-03, -3.91704712E-03, 0.549520071, -1.0845028, 2.89072982E-02, 6.96101162, 5.635198213E-04, -3.506363488E-03, 0.366132658, 24.8091564, -4.48657871
