Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.747307, -0.112752403, -33.7978398, -4.2134204, 35.3505496, 1.95540877E-03, 6.98692828E-02, -2.32517447, -4.95282768, -2.6015519, 25.5356364, 1.816173983E-03, -7.881518113E-04, -2.53198586, 60.0545259, -96.1881762
0.2, 119.249664, -0.110044448, -32.7223965, -3.89228438, 34.114903, 1.899628856E-03, 6.797697783E-02, -2.24549468, -4.88809111, -2.53814748, 25.0392011, 1.78674682E-03, -8.214241511E-04, -2.45380324, 58.842134, -92.8539232
0.35, 115.569237, -0.103385098, -29.1528564, -2.91323714, 30.0964008, 1.702982133E-03, 6.071985154E-02, -1.97560453, -4.65154948, -2.32193777, 23.3951172, 1.681786848E-03, -7.648559872E-04, -2.18520344, 55.2765355, -83.5117704
0.575, 100.138611, -9.044335132E-02, -19.0360344, -0.390968401, 19.2352543, 1.187553068E-03, 4.051600842E-02, -1.23001335, -3.85544066, -1.71988249, 18.7105036, 1.370628779E-03, -1.165333413E-03, -1.43108422, 46.4536495, -60.9967519
0.9125, 100.138611, -9.043884154E-02, -18.9784996, -0.43218738, 19.1809122, 1.200771096E-03, 4.050437829E-02, -1.23069305, -3.81932186, -1.70941745, 18.6553552, 1.371952145E-03, -1.158307786E-03, -1.43036286, 46.4569016, -60.9810986
1.4125, 84.4646683, -8.150350656E-02, -9.8018333, 1.72354819, 10.6294214, 9.214305056E-04, 2.291939528E-02, -0.588850627, -2.99477439, -1.19772813, 14.5989324, 1.103433606E-03, -1.38034785E-03, -0.773937836, 38.8721342, -41.8035949
1.9125, 84.4646683, -8.149471951E-02, -9.79097432, 1.64970915, 10.5617658, 9.283468053E-04, 2.290880189E-02, -0.590605477, -2.95624703, -1.18258946, 14.5335854, 1.104005388E-03, -1.372260682E-03, -0.773006536, 38.880105, -41.8118816
2.4125, 71.663063, -7.622287012E-02, -2.74634842, 3.26643869, 8.66082884, 9.595406207E-04, 1.030804935E-02, -0.12409737, -2.2442348, -0.855173957, 11.7667713, 9.197311495E-04, -1.066926251E-03, -0.292663431, 33.0776529, -27.2153614
2.9125, 71.663063, -7.62127394E-02, -2.79005274, 3.18528188, 8.47004773, 9.628515507E-04, 1.030078189E-02, -0.126322006, -2.21775787, -0.840160361, 11.7141535, 9.193132219E-04, -1.058558013E-03, -0.291859701, 33.0875759, -27.2460601
3.4125, 61.5612335, -7.319664128E-02, 2.56228607, 4.39408826, 11.8124604, 1.109535515E-03, 2.111101676E-03, 0.208917016, -1.62840107, -0.634887266, 9.86561809, 7.974358181E-04, -1.151682081E-03, 5.519143315E-02, 28.6435928, -16.055602
3.9125, 61.5612335, -7.318341822E-02, 2.47775249, 4.30861296, 11.5797579, 1.114382319E-03, 1.19950443E-03, 0.206144526, -1.61077851, -0.619852578, 9.82300662, 7.963312236E-04, -5.54905245E-04, 5.587193089E-02, 28.6557951, -16.1427955
4.4125, 53.6553955, -7.156580781E-02, 6.5401677, 5.21299763, 15.0778505, 1.274092896E-03, -4.676039136E-03, 0.44664065, -1.12983971, -0.494418641, 8.61282319, 7.204336093E-04, -4.795774739E-04, 0.306339614, 25.2324629, -7.5345234
4.9125, 53.6553955, -7.155170463E-02, 6.42939523, 5.12640447, 14.8322157, 1.281358665E-03, -5.23938792E-03, 0.443860613, -1.11947356, -0.479218127, 8.5763837, 7.189411062E-04, -1.449596338E-04, 0.307018141, 25.2451506, -7.61545079
5.4125, 47.4581642, -7.079492784E-02, 9.52277202, 5.80472198, 17.7696122, 1.428573404E-03, -9.505197285E-03, 0.617110421, -0.728916921, -0.405049354, 7.80360439, 6.785181729E-04, 8.265844799E-05, 0.488659607, 22.5876284, -0.943626838
5.9125, 47.4581642, -7.078071093E-02, 9.39476657, 5.71873868, 17.5188299, 1.438076425E-03, -9.914231984E-03, 0.614371824, -0.72401149, -0.389906094, 7.77199558, 6.772306384E-04, 2.216240201E-04, 0.489307067, 22.6002121, -1.0209536
6.4125, 42.5744171, -7.054299716E-02, 11.7613802, 6.22884745, 19.8621426, 1.567541471E-03, -1.305443017E-02, 0.740052463, -0.407261052, -0.348049969, 7.29551995, 6.610281133E-04, 4.815645772E-04, 0.622079144, 20.5201783, 4.1924214
6.9125, 42.5744171, -7.052913766E-02, 11.6227527, 6.14467799, 19.6109669, 1.57885592E-03, -1.333276365E-02, 0.737382849, -0.406432786, -0.333109396, 7.26772933, 6.601576424E-04, 5.437508432E-04, 0.622674558, 20.532515, 4.1172249
7.4125, 38.7009163, -7.059299147E-02, 13.4420848, 6.52898517, 21.4474756, 1.690481434E-03, -1.56746523E-02, 0.829316843, -0.149534176, -0.311136138, 6.98886815, 6.563718593E-04, 7.884451874E-04, 0.720651726, 18.8915863, 8.22219303
7.9125, 38.7009163, -7.05797371E-02, 13.2977303, 6.44747987, 21.1994469, 1.703129511E-03, -1.586040765E-02, 0.826739667, -0.15177147, -0.296505932, 6.96411487, 6.557965933E-04, 8.189086221E-04, 0.721188604, 18.9035192, 8.14875769
8.4125, 35.6088104, -7.080773787E-02, 14.70225, 6.73711257, 22.6285401, 1.798551129E-03, -1.762445255E-02, 0.89459245, 5.663114466E-02, -0.286353997, 6.8140049, 6.582383449E-04, 1.036337519E-03, 0.794241737, 17.5995958, 11.4032412
8.9125, 35.6088104, -7.079522121E-02, 14.5557748, 6.65884633, 22.3863002, 1.812095472E-03, -1.77497269E-02, 0.892124625, 5.20943734E-02, -0.272122114, 6.79172965, 6.578744941E-04, 1.05169966E-03, 0.794719823, 17.6110103, 11.3316553
9.4125, 33.1256332, -7.110180333E-02, 15.6435478, 6.87677156, 23.4943019, 1.893500123E-03, -1.908987196E-02, 0.942662232, 0.221141223, -0.268639017, 6.7228825, 6.635127657E-04, 1.241464477E-03, 0.849775615, 16.5681787, 13.9273758
9.9125, 33.1256332, -7.109008865E-02, 15.4975913, 6.80210934, 23.259764, 1.907579703E-03, -1.9176852E-02, 0.940314534, 0.214897764, -0.254877859, 6.70269144, 6.633128367E-04, 1.248291687E-03, 0.85019734, 16.5790029, 13.8578804
10.4125, 31.1207657, -7.142322251E-02, 16.3416866, 6.96539375, 24.1162312, 1.97715619E-03, -2.020303997E-02, 0.978293073, 0.351935682, -0.254834024, 6.68306644, 6.70475949E-04, 1.413064887E-03, 0.892135552, 15.7402703, 15.9387827
10.9125, 31.1207657, -7.141233015E-02, 16.1981622, 6.89454403, 23.890725, 1.99148851E-03, -2.026577091E-02, 0.976071336, 0.344449302, -0.241601065, 6.66467986, 6.704086512E-04, 1.414493426E-03, 0.892504497, 15.7504711, 15.8716339
11.4125, 29.4945049, -7.17415381E-02, 16.8534662, 7.01597066, 24.5502692, 2.05119438E-03, -2.105756216E-02, 1.00485442, 0.455398027, -0.243027178, 6.67324447, 6.781235538E-04, 1.557331822E-03, 0.924783608, 15.0726231, 17.5469192
