Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.738525, -8.985219122E-02, -38.2348559, -4.95350664, 40.2683281, 2.190533993E-03, -1.037126264E-03, -2.43231953, -4.45227579, -1.79526496, 26.8596447, 1.798321653E-03, -1.88690998E-02, -2.44099056, 57.8386393, -84.2843474
0.2, 119.231071, -8.81479136E-02, -37.2451292, -4.65414511, 39.1162446, 2.140768694E-03, -6.894482624E-04, -2.36416248, -4.39136975, -1.7533355, 26.4696447, 1.775041967E-03, -1.824501083E-02, -2.37818853, 56.8485236, -81.7964273
0.35, 115.684143, -8.391570821E-02, -33.8089283, -3.70391791, 35.1944585, 1.951278661E-03, -4.332162598E-04, -2.12072877, -4.16563485, -1.60174066, 25.050286, 1.684819056E-03, -1.631409254E-02, -2.15018817, 53.8750443, -74.6041847
0.575, 101.274857, -7.498268445E-02, -23.5808269, -1.11377359, 23.9490508, 1.404146435E-03, -8.50838795E-04, -1.40929151, -3.44089721, -1.13129522, 20.5566105, 1.392408373E-03, -1.219383954E-02, -1.47475852, 46.2499928, -56.4630986
0.9125, 101.274857, -7.498060941E-02, -23.5012343, -1.15853109, 23.881394, 1.420894289E-03, -1.072850499E-03, -1.40973541, -3.41146413, -1.12602486, 20.5166752, 1.392804028E-03, -1.201835208E-02, -1.47433649, 46.2519712, -56.460371
1.4125, 86.601532, -6.799841686E-02, -13.7858888, 1.18137828, 14.1179517, 1.027209438E-03, -1.852238168E-03, -0.762342869, -2.70470934, -0.65210515, 16.1530046, 1.112117463E-03, -9.305473215E-03, -0.8552406, 39.4709578, -40.3581349
1.9125, 86.601532, -6.799438969E-02, -13.744946, 1.1044967, 14.049925, 1.038534596E-03, -2.078288133E-03, -0.76357507, -2.67375968, -0.644245857, 16.1081381, 1.11211997E-03, -9.111902164E-03, -0.854722227, 39.4755869, -40.3688943
2.4125, 74.4260864, -6.346246197E-02, -6.16309514, 2.90752456, 9.01253218, 9.381482135E-04, -2.439607464E-03, -0.282450681, -2.06833378, -0.327293258, 13.031601, 9.113533102E-04, -6.828741593E-03, -0.393012201, 34.1156445, -27.7188241
2.9125, 74.4260864, -6.345764119E-02, -6.17991711, 2.82463428, 8.87752052, 9.421875278E-04, -2.570215164E-03, -0.28403071, -2.04759602, -0.31910757, 12.9976705, 9.109634864E-04, -6.702070321E-03, -0.392548898, 34.1215372, -27.7384561
3.4125, 64.6071167, -6.054128405E-02, -0.324281938, 4.20753253, 10.504089, 1.026428675E-03, -2.160215018E-03, 6.96080461E-02, -1.54531895, -0.110962814, 10.8701315, 7.709692033E-04, -5.379266425E-03, -5.237961824E-02, 29.8858624, -17.7535367
