Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.734512, -0.113539034, -31.6290507, -4.43373677, 33.5244424, 1.850451779E-03, 2.951041399E-02, -2.63519044, -4.09261373, -2.57878946, 25.6071353, 1.761103972E-03, 2.321328252E-02, -2.56899568, 59.3797483, -87.5514506
0.2, 119.207176, -0.11067645, -30.5843164, -4.08552966, 32.2806756, 1.793130927E-03, 2.87175486E-02, -2.54197496, -4.06568813, -2.49172714, 25.0201017, 1.726127653E-03, 2.23825338E-02, -2.4859686, 58.1973705, -84.4882944
0.35, 115.387375, -0.103739345, -27.1064429, -3.02947934, 28.2471398, 1.59347196E-03, 2.524347914E-02, -2.2328503, -3.91245222, -2.2309427, 23.1849111, 1.610598454E-03, 1.991176029E-02, -2.2066585, 54.7548842, -75.9275134
0.575, 99.7325516, -9.063224516E-02, -17.3614008, -0.348352403, 17.5746131, 1.085318978E-03, 1.679173798E-02, -1.40427286, -3.24057394, -1.61676376, 18.39538, 1.298458785E-03, 1.341228705E-02, -1.44721091, 46.3488545, -55.4438673
0.9125, 99.7325516, -9.062803559E-02, -17.3100334, -0.390977113, 17.5278186, 1.097419049E-03, 1.695369795E-02, -1.40475449, -3.20728479, -1.60779332, 18.3484828, 1.299027495E-03, 1.338235292E-02, -1.44659567, 46.3512983, -55.428948
1.4125, 83.9965439, -8.179658775E-02, -8.5077348, 1.88652151, 9.57481349, 8.473682757E-04, 1.02752006E-02, -0.697783824, -2.44356584, -1.1329571, 14.3709232, 1.039442085E-03, 8.195768538E-03, -0.793287273, 39.1645126, -38.0277725
1.9125, 83.9965439, -8.178890342E-02, -8.50167188, 1.80986396, 9.49458627, 8.528619671E-04, 1.02768016E-02, -0.699463989, -2.40925149, -1.11966041, 14.3172916, 1.039361677E-03, 8.201636361E-03, -0.792546525, 39.1706867, -38.0358139
2.4125, 71.2073212, -7.657078525E-02, -1.69426652, 3.52532611, 9.03507772, 9.167347834E-04, 5.86054485E-03, -0.180679012, -1.71976005, -0.825323001, 11.5884167, 8.603616686E-04, 4.814598946E-03, -0.310905392, 33.6809149, -24.7764671
2.9125, 71.2073212, -7.656196209E-02, -1.73984243, 3.44102801, 8.83202688, 9.196295505E-04, 5.69931447E-03, -0.182967819, -1.6976888, -0.811696347, 11.5468298, 8.596194985E-04, 4.919745508E-03, -0.310267582, 33.6889591, -24.8071983
3.4125, 61.1346588, -7.355652678E-02, 3.47463613, 4.73095922, 12.5952861, 1.084850552E-03, 3.696910923E-03, 0.194901475, -1.11065938, -0.632159931, 9.70358168, 7.404986417E-04, 2.018990903E-03, 4.163658004E-02, 29.482482, -14.614938
3.9125, 61.1346588, -7.354485943E-02, 3.39075415, 4.64225017, 12.3590046, 1.089844561E-03, 2.787502766E-03, 0.192084524, -1.09767781, -0.618117157, 9.67096618, 7.392524004E-04, 2.621577201E-03, 4.220175877E-02, 29.4926558, -14.6884138
4.4125, 53.2546997, -7.190269828E-02, 7.38299655, 5.61348142, 16.0557517, 1.262524816E-03, 1.289018301E-03, 0.467787371, -0.608348067, -0.511529947, 8.44644715, 6.658546192E-04, 6.920868416E-04, 0.299856032, 26.2483673, -6.83508244
4.9125, 53.2546997, -7.18903856E-02, 7.27401656, 5.52363756, 15.8081237, 1.270335523E-03, 7.74849585E-04, 0.464892491, -0.60292835, -0.497022164, 8.41944859, 6.643950823E-04, 1.057761789E-03, 0.300428545, 26.2591124, -6.90053284
5.4125, 47.0764923, -7.108263313E-02, 10.3407907, 6.25714963, 18.8798453, 1.429653521E-03, -3.396406386E-04, 0.667498765, -0.199402038, -0.435927995, 7.62328732, 6.270138069E-04, -2.518879971E-04, 0.490505159, 23.7371025, -0.799948153
5.9125, 47.0764923, -7.107033018E-02, 10.215234, 6.16794283, 18.6276015, 1.440075045E-03, -6.366245209E-04, 0.664590582, -0.199598594, -0.421268848, 7.60062055, 6.258596694E-04, -2.349523219E-05, 0.491053206, 23.7479525, -0.861174771
6.4125, 42.2067871, -7.076354788E-02, 12.5813007, 6.72346362, 21.0758151, 1.580795242E-03, -1.464689445E-03, 0.814843989, 0.131229216, -0.388018908, 7.09869806, 6.102499283E-04, -9.288609741E-04, 0.632657599, 21.771904, 3.91499329
6.9125, 42.2067871, -7.07516208E-02, 12.4454987, 6.63616686, 20.8234967, 1.593304918E-03, -1.638628E-03, 0.811972266, 0.126839421, -0.37341323, 7.07933582, 6.093926261E-04, -7.816787526E-04, 0.633165438, 21.7825737, 3.85632273
7.4125, 38.3451385, -7.073558243E-02, 14.2784421, 7.05761139, 22.7470975, 1.714696948E-03, -2.255317391E-03, 0.924493599, 0.396993787, -0.356731842, 6.77580246, 6.051246861E-04, -1.417595385E-03, 0.739789116, 20.222908, 7.62214671
7.9125, 38.3451385, -7.072423592E-02, 14.1370949, 6.97311143, 22.4981529, 1.728699977E-03, -2.357892888E-03, 0.921694763, 0.389489009, -0.342332154, 6.75900599, 6.044720376E-04, -1.319704976E-03, 0.740249981, 20.2332253, 7.56539543
8.4125, 35.2648659, -7.086741673E-02, 15.5616798, 7.2928835, 24.0005632, 1.832292401E-03, -2.81914657E-03, 1.00677939, 0.60936397, -0.335094649, 6.58520142, 6.065341537E-04, -1.772658961E-03, 0.821401623, 18.9941182, 10.5530288
8.9125, 35.2648659, -7.085675862E-02, 15.4182668, 7.21177448, 23.7575817, 1.847269873E-03, -2.879523168E-03, 1.00407895, 0.599577445, -0.321021059, 6.57044488, 6.060439768E-04, -1.705486826E-03, 0.821813709, 19.0039811, 10.4980368
9.4125, 32.7947998, -7.107807235E-02, 16.5278241, 7.45394638, 24.9269088, 1.935445371E-03, -3.226415759E-03, 1.06900967, 0.777944021, -0.318799763, 6.47840661, 6.116164874E-04, -2.032196653E-03, 0.884222106, 18.0139201, 12.8808028
9.9125, 32.7947998, -7.106814973E-02, 16.3849038, 7.37660424, 24.6917692, 1.950988764E-03, -3.261439866E-03, 1.06642456, 0.766525821, -0.305146798, 6.46530677, 6.112655543E-04, -1.984655949E-03, 0.884586327, 18.0232735, 12.8276106
10.4125, 30.804863, -7.131874902E-02, 17.2497861, 7.55920583, 25.5988176, 2.026184332E-03, -3.523933364E-03, 1.1163922, 0.91070945, -0.305255727, 6.42289506, 6.185598204E-04, -2.223015228E-03, 0.933047869, 17.2283461, 14.7362915
10.9125, 30.804863, -7.130957034E-02, 17.1092225, 7.48584365, 25.3728258, 2.041983265E-03, -3.543524438E-03, 1.11393283, 0.898168755, -0.292095818, 6.41117387, 6.183304039E-04, -2.18832309E-03, 0.933366596, 17.2371638, 14.6850061
11.4125, 29.1953716, -7.156107479E-02, 17.7829197, 7.6224955, 26.0733961, 2.106374973E-03, -3.74342478E-03, 1.15267181, 1.01425538, -0.292962705, 6.39769485, 6.261804829E-04, -2.364046161E-03, 0.971332116, 16.5962963, 16.2193463
11.9125, 29.1953716, -7.155262419E-02, 17.6460501, 7.5532058, 25.8574059, 2.122196845E-03, -3.753522126E-03, 1.1503437, 1.00099117, -0.28034854, 6.38715164, 6.260563052E-04, -2.337955186E-03, 0.971608429, 16.604573, 16.1700791
12.4125, 27.8892403, -7.178950136E-02, 18.169598, 7.65428581, 26.3952458, 2.177623368E-03, -3.906705726E-03, 1.18056874, 1.09402273, -0.281103649, 6.38968833, 6.337471598E-04, -2.468731006E-03, 1.00158676, 16.0861571, 17.4069223
12.9125, 27.8892403, -7.178174815E-02, 18.0373563, 7.58907222, 26.1897553, 2.193295428E-03, -3.910916841E-03, 1.17837374, 1.08034691, -0.269070702, 6.38017818, 6.337131902E-04, -2.448533195E-03, 1.00182404, 16.0938996, 17.3597614
13.4125, 26.826334, -7.199639911E-02, 18.4424983, 7.66255123, 26.5991771, 2.241274336E-03, -4.029000455E-03, 1.20208002, 1.15449206, -0.269278973, 6.39087042, 6.408573621E-04, -2.546679239E-03, 1.02565968, 15.6733775, 18.3588696
13.9125, 26.826334, -7.198930417E-02, 18.3155136, 7.60135166, 26.4044124, 2.256669169E-03, -4.029552342E-03, 1.20001731, 1.14064763, -0.257848369, 6.3822855, 6.409002213E-04, -2.530601561E-03, 1.02586136, 15.680602, 18.3138709
14.4125, 25.9593639, -7.21789126E-02, 18.6269999, 7.65339463, 26.7124048, 2.298441434E-03, -4.121033992E-03, 1.21868776, 1.19934917, -0.257336864, 6.39647149, 6.473263863E-04, -2.60479888E-03, 1.04492617, 15.3387302, 19.1221195
14.9125, 25.9593639, -7.217243261E-02, 18.505667, 7.59610263, 26.5283866, 2.313466688E-03, -4.119327711E-03, 1.2167546, 1.1855241, -0.246517412, 6.38872748, 6.47434448E-04, -2.591659959E-03, 1.04509562, 15.3454572, 19.0793075
15.4125, 25.2508678, -7.233677277E-02, 18.7429729, 7.63152574, 26.7563171, 2.350048284E-03, -4.190995059E-03, 1.23150896, 1.23158303, -0.245227054, 6.40357173, 6.530905832E-04, -2.648561421E-03, 1.06042664, 15.067039, 19.7337486
15.9125, 25.2508678, -7.233086308E-02, 18.627507, 7.5780014, 26.5829093, 2.364638297E-03, -4.187917567E-03, 1.2297013, 1.21792163, -0.235018276, 6.39659954, 6.532538899E-04, -2.637564263E-03, 1.06056705, 15.0732922, 19.69312
16.4125, 24.6709766, -7.247096959E-02, 18.8060893, 7.60059796, 26.7478033, 2.396865124E-03, -4.245413077E-03, 1.24139878, 1.25360478, -0.232933509, 6.41030879, 6.58148157E-04, -2.682523768E-03, 1.07296142, 14.8462441, 20.2232451
16.9125, 24.6709766, -7.246558595E-02, 18.6965717, 7.55068088, 26.5847563, 2.410974875E-03, -4.241514866E-03, 1.2397116, 1.24021656, -0.22332773, 6.40404911, 6.583581013E-04, -2.673130657E-03, 1.07307576, 14.8520492, 20.1847706
17.4125, 24.1957417, -7.258396257E-02, 18.8285442, 7.56336739, 26.6999351, 2.439518743E-03, -4.287352163E-03, 1.24899346, 1.26752612, -0.2206193, 6.41620166, 6.625694572E-04, -2.708434618E-03, 1.08312995, 14.6667075, 20.6141488
17.9125, 24.1957417, -7.257906212E-02, 18.7249552, 7.51688186, 26.5469166, 2.453118888E-03, -4.282998974E-03, 1.24742114, 1.25449234, -0.211602386, 6.41059921, 6.628185534E-04, -2.700267292E-03, 1.083221, 14.6720911, 20.5777818
18.4125, 23.8058701, -7.267870455E-02, 18.8198818, 7.52193834, 26.6229068, 2.478527393E-03, -4.318927579E-03, 1.25477571, 1.27507931, -0.208461531, 6.42126724, 6.664420002E-04, -2.727459365E-03, 1.09139041, 14.5206903, 20.9253291
18.9125, 23.8058701, -7.267424673E-02, 18.7221281, 7.47870326, 26.4795292, 2.49160077E-03, -4.314357701E-03, 1.25331234, 1.26245897, -0.200014412, 6.41626958, 6.667236538E-04, -2.720254883E-03, 1.0914607, 14.5256787, 20.8910079
19.4125, 23.4857616, -7.275766713E-02, 18.7877522, 7.4779624, 26.5248603, 2.514333023E-03, -4.342522325E-03, 1.25913157, 1.27761521, -0.196549315, 6.42540668, 6.698354012E-04, -2.741216815E-03, 1.0981122, 14.4019479, 21.172012
19.9125, 23.4857616, -7.275361396E-02, 18.6956839, 7.43779321, 26.3906978, 2.526871753E-03, -4.337883375E-03, 1.25777101, 1.26544955, -0.188649896, 6.42096478, 6.701438016E-04, -2.734773602E-03, 1.09816405, 14.4065665, 21.139665
20.4125, 23.2227535, -7.282312784E-02, 18.7382248, 7.43270581, 26.4122043, 2.547308961E-03, -4.359922573E-03, 1.26236445, 1.27623645, -0.184958899, 6.42864662, 6.728157146E-04, -2.750901843E-03, 1.10358865, 14.3054292, 21.3665073
20.9125, 23.2227535, -7.281944402E-02, 18.6516559, 7.39541873, 26.2868113, 2.559312231E-03, -4.355292441E-03, 1.26110059, 1.26455267, -0.177582935, 6.4247139, 6.731458189E-04, -2.745091372E-03, 1.10362418, 14.3097034, 21.3360547
21.4125, 23.0065403, -7.287714991E-02, 18.6761015, 7.38712888, 26.2899578, 2.577771184E-03, -4.37246374E-03, 1.26471319, 1.27184006, -0.173753042, 6.43108445, 6.754431768E-04, -2.757437277E-03, 1.10805341, 14.2270347, 21.5187869
21.9125, 23.0065403, -7.28738028E-02, 18.5948151, 7.35254455, 26.1728744, 2.589244133E-03, -4.367929003E-03, 1.26353997, 1.26065415, -0.166875053, 6.42761677, 6.757904747E-04, -2.752152585E-03, 1.10807453, 14.2309889, 21.4901444
22.4125, 22.8287163, -7.292155541E-02, 18.605171, 7.34195599, 26.1620315, 2.605989342E-03, -4.381208043E-03, 1.26636673, 1.26515341, -0.162979646, 6.43284481, 6.777709125E-04, -2.761538174E-03, 1.11169378, 14.1634291, 21.6369418
22.9125, 22.8287163, -7.291851501E-02, 18.5289351, 7.30989845, 26.0527984, 2.616941143E-03, -4.376805561E-03, 1.26527825, 1.25447261, -0.156573544, 6.42980121, 6.781314788E-04, -2.756693509E-03, 1.11170223, 14.1670868, 21.610024
23.4125, 22.6824131, -7.295792579E-02, 18.5284144, 7.29772075, 26.0314542, 2.632194411E-03, -4.386994042E-03, 1.26747491, 1.25676503, -0.152673542, 6.43405831, 6.798449437E-04, -2.76375332E-03, 1.11466065, 14.1118972, 21.7275492
23.9125, 22.6824131, -7.295516458E-02, 18.4569873, 7.26802204, 25.9296172, 2.642636817E-03, -4.382729808E-03, 1.2664655, 1.24658972, -0.146713053, 6.43139997, 6.802153339E-04, -2.759297371E-03, 1.114658, 14.115279, 21.7022664
24.4125, 22.5620079, -7.298761496E-02, 18.4481701, 7.25481092, 25.9005542, 2.656584435E-03, -4.390445782E-03, 1.26815704, 1.24714923, -0.14285725, 6.43484701, 6.817044911E-04, -2.764520541E-03, 1.11707618, 14.0702204, 21.7959573
24.9125, 22.5620079, -7.298510777E-02, 18.3813044, 7.22730994, 25.805669, 2.666532112E-03, -4.386342266E-03, 1.26722126, 1.23747441, -0.137316393, 6.43253784, 6.820816374E-04, -2.760402133E-03, 1.11706384, 14.0733471, 21.7722228
25.4125, 22.4628925, -7.301177144E-02, 18.3662563, 7.21349944, 25.7710979, 2.679331575E-03, -4.392079169E-03, 1.26850816, 1.23668663, -0.133542981, 6.43531846, 6.833826197E-04, -2.764176971E-03, 1.11903963, 14.0365887, 21.8465165
25.9125, 22.4628925, -7.300949526E-02, 18.3037043, 7.18804283, 25.6827333, 2.688800532E-03, -4.388147743E-03, 1.26764082, 1.22750329, -0.128396273, 6.43332494, 6.837638981E-04, -2.760358643E-03, 1.11901888, 14.0394784, 21.8242455
