Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.789314, -0.106887066, -38.643898, -4.35898015, 40.3398158, 2.097120651E-03, 7.393366276E-02, -2.4921151, -3.94203145, -1.80999524, 27.5752523, 1.786012634E-03, -2.212099209E-02, -2.75194747, 60.3922544, -97.8171955
0.2, 119.391739, -0.10444653, -37.4875163, -4.05094869, 39.0252504, 2.042269021E-03, 7.226088007E-02, -2.41316566, -3.89816029, -1.76043826, 27.0767033, 1.757903443E-03, -2.138477993E-02, -2.67175135, 59.2325425, -94.6182514
0.35, 116.237175, -9.841093824E-02, -33.6371165, -3.1046171, 34.7198802, 1.845343705E-03, 6.544545071E-02, -2.14465424, -3.74662217, -1.58421786, 25.3609701, 1.655738764E-03, -1.910014971E-02, -2.39596112, 55.8173823, -85.6232685
0.575, 102.017242, -8.652085595E-02, -22.5170249, -0.62770041, 22.7311999, 1.301287743E-03, 4.477617034E-02, -1.38542059, -3.21490309, -1.08107007, 20.2158282, 1.341150019E-03, -1.43500821E-02, -1.60513454, 47.2769341, -63.6997379
0.9125, 102.017242, -8.651794693E-02, -22.4502633, -0.669977048, 22.6727729, 1.316312754E-03, 4.476615143E-02, -1.3858586, -3.18090459, -1.0761592, 20.1633663, 1.341726789E-03, -1.433562028E-02, -1.60443414, 47.2789822, -63.6848833
1.4125, 87.0224533, -7.816538524E-02, -12.1479241, 1.48387054, 12.5638342, 9.589939704E-04, 2.571339844E-02, -0.714572491, -2.60225206, -0.637649808, 15.4946244, 1.058324572E-03, -1.058489789E-02, -0.898095643, 39.8409691, -44.7767102
1.9125, 87.0224533, -7.815965689E-02, -12.1291262, 1.41095985, 12.5100133, 9.680407269E-04, 2.570392294E-02, -0.715817016, -2.56601508, -0.629786203, 15.4350862, 1.058577794E-03, -1.056792531E-02, -0.897216401, 39.8464041, -44.7794417
2.4125, 74.4663391, -7.319755051E-02, -4.09684, 3.04628659, 8.33384935, 9.231596897E-04, 1.158034127E-02, -0.21776712, -2.03621343, -0.35609747, 12.1450692, 8.577737086E-04, -7.34262254E-03, -0.369813601, 34.0839252, -30.220102
2.9125, 74.4663391, -7.319088139E-02, -4.13753349, 2.96784919, 8.17063472, 9.266385222E-04, 1.157401676E-02, -0.219395581, -2.01155368, -0.34747826, 12.0997713, 8.576013395E-04, -7.327154327E-03, -0.369077787, 34.0908766, -30.2407921
3.4125, 64.3695145, -7.033255157E-02, 2.0530745, 4.20551828, 11.2440732, 1.041202751E-03, 1.837648733E-03, 0.145585628, -1.55461729, -0.181724524, 9.81684316, 7.181801592E-04, -5.30511804E-03, 1.943544706E-02, 29.6244164, -18.9545942
3.9125, 64.3695145, -7.032342884E-02, 1.96753488, 4.12421945, 11.0194051, 1.045716694E-03, 1.092829794E-03, 0.143453841, -1.5387135, -0.172434989, 9.78301515, 7.176909738E-04, -4.689651177E-03, 1.999504207E-02, 29.6332083, -19.028317
4.4125, 56.3441429, -6.87816142E-02, 6.73039875, 5.06195992, 14.9342573, 1.196452979E-03, -6.096324881E-03, 0.410345861, -1.15374937, -7.671824249E-02, 8.21457433, 6.227936506E-04, -3.074337474E-03, 0.305671995, 26.1527834, -10.2514606
4.9125, 56.3441429, -6.877164003E-02, 6.61532328, 4.98022815, 14.6950747, 1.203523807E-03, -6.572016871E-03, 0.408215474, -1.14497858, -6.657031114E-02, 8.18768386, 6.21962321E-04, -2.728780555E-03, 0.306235542, 26.1620436, -10.3178846
5.4125, 49.9672089, -6.804959186E-02, 10.2902748, 5.69296775, 18.1165509, 1.352004629E-03, -1.192742001E-02, 0.604168703, -0.824027709, -1.545121418E-02, 7.11903703, 5.592409431E-04, -1.377844661E-03, 0.517218282, 23.4297829, -3.44168209
5.9125, 49.9672089, -6.803940633E-02, 10.1553886, 5.61222134, 17.8710567, 1.361656016E-03, -1.228733294E-02, 0.602071107, -0.820655463, -4.75769411E-03, 7.09750653, 5.582536777E-04, -1.227911347E-03, 0.517756055, 23.4390306, -3.50390329
