Time, TempBase, WarpMax, T_Tip_Peel, T_Tip_Shear, T_Tip_SEQV, T_Tip_Strain, T_Avg_Peel, T_Avg_Shear, B_Tip_Peel, B_Tip_Shear, B_Tip_SEQV, B_Tip_Strain, B_Avg_Peel, B_Avg_Shear, Die_SX, Die_SY_Max
0.1, 119.695709, -0.118509027, -37.150217, -5.48980887, 39.6761127, 2.18767316E-03, 1.765012483E-02, -2.54777185, -6.01051476, -2.50443315, 30.3583304, 2.097621946E-03, 1.64091523E-02, -2.50275005, 59.7807732, -91.0633741
0.2, 119.080833, -0.115505172, -35.8733914, -5.06580806, 38.1423434, 2.11593546E-03, 1.696229683E-02, -2.45126844, -5.95254926, -2.39032828, 29.5697248, 2.050182647E-03, 1.565765776E-02, -2.41475308, 58.5432019, -87.8834768
0.35, 114.852737, -0.108218912, -31.7067518, -3.7989646, 33.2614786, 1.871466586E-03, 1.457458639E-02, -2.13591672, -5.66458114, -2.07547164, 27.144986, 1.896533028E-03, 1.376303885E-02, -2.1236742, 54.9181194, -78.9945397
0.575, 98.4140854, -9.455249912E-02, -20.3869841, -0.64748772, 20.6692258, 1.254950288E-03, 9.597798002E-03, -1.31249196, -4.57411849, -1.3919628, 20.973294, 1.490670727E-03, 9.097728405E-03, -1.35498645, 46.0590243, -57.8184444
0.9125, 98.4140854, -9.45489836E-02, -20.3203564, -0.696187184, 20.6121024, 1.269337272E-03, 9.597482928E-03, -1.31292387, -4.53216339, -1.38342681, 20.9189211, 1.491083944E-03, 9.103833968E-03, -1.35454643, 46.0613432, -57.8078779
1.4125, 82.3318481, -8.539855911E-02, -10.3478222, 1.92699417, 11.2354089, 9.26803034E-04, 6.067089482E-03, -0.628624916, -3.36790597, -0.897449818, 15.9086755, 1.157840125E-03, 5.784668261E-03, -0.711376735, 38.52456, -39.973946
1.9125, 82.3318481, -8.539220702E-02, -10.3266771, 1.84272631, 11.1475587, 9.338865803E-04, 6.070700984E-03, -0.629852024, -3.32627018, -0.884577198, 15.8490258, 1.157616413E-03, 5.790442557E-03, -0.710769713, 38.5299807, -39.9795894
2.4125, 69.4846497, -7.999842059E-02, -2.76813947, 3.78403632, 9.63853048, 9.479384108E-04, 5.700103822E-03, -0.139002793, -2.31898017, -0.610598176, 12.4442096, 9.269826618E-04, 3.02633271E-03, -0.247854879, 32.8071146, -26.4494555
2.9125, 69.4846497, -7.999019102E-02, -2.80497489, 3.69224964, 9.42819337, 9.510420971E-04, 3.894799828E-03, -0.14105057, -2.29217804, -0.598016224, 12.4028065, 9.262758412E-04, 3.995685148E-03, -0.247439693, 32.8146591, -26.5368368
3.4125, 59.4899979, -7.688234636E-02, 2.88482645, 5.12800575, 13.152599, 1.098515731E-03, 3.824711098E-03, 0.208523151, -1.45619334, -0.452575112, 10.1235827, 7.716421204E-04, 2.270348575E-03, 8.322129183E-02, 28.4562931, -16.2647931
3.9125, 59.4899979, -7.687229435E-02, 2.80898741, 5.03369769, 12.909465, 1.103655818E-03, 2.812922471E-03, 0.20646675, -1.44244921, -0.438628431, 10.0910484, 7.703983224E-04, 2.840921682E-03, 8.372639948E-02, 28.4647484, -16.3345285
4.4125, 51.7450218, -7.516577951E-02, 7.10055544, 6.09906404, 16.7831754, 1.270427808E-03, 2.770693046E-03, 0.456299972, -0.759727572, -0.369854596, 8.59173473, 6.749970866E-04, 1.832492828E-03, 0.320742254, 25.1218405, -8.47787737
